Id,Log File,SMILES,GAP_DFT(eV),HOMO_DFT(eV),LUMO_DFT(eV),Total Energy (eV),Electronic Energy (eV),Nuclear Repulsion Energy (eV),Gsolv (eV),Dipole (D),Hardness η (eV),Chemical Potential μ (eV),Electrophilicity ω (eV),MW,LogP,TPSA,HBA,HBD,Rotatable Bonds,Aromatic Rings,Heavy Atoms,QED,FractionCSP3
23364,gdb 23364_xtb1_opt.log,NC(=[NH2+])C(=N[O-])C1CN1,5.609834098625595,-6.2991376468213005,-0.6893035481957052,-770.4587584890497,-779.2022288618816,8.744856435582541,-0.3892693050722961,6.394,2.8049170493127975,3.494220597508503,2.1764596544921027,128.135,-2.986699999999999,108.97,3,3,2,0,9,0.15956065094124103,0.5
23509,gdb 23509_xtb1_opt.log,ON=C1C=C2NC3C2C13,3.231033734264576,-5.346229231221602,-2.115195496957026,-696.7061718366558,-705.0491960004817,8.343495608054791,-0.32992335247313737,2.918,1.615516867132288,3.730712364089314,4.30766618001184,122.12699999999998,-0.06810000000000022,44.620000000000005,3,2,0,0,9,0.34875083439575616,0.5
23615,gdb 23615_xtb1_opt.log,[O-]N=C(C1C[NH2+]1)C1CO1,6.329276168377985,-6.336376976190822,-0.00710080781283755,-779.8113138549903,-787.8338950587553,8.023865949817706,-0.36112220093074665,4.725,3.1646380841889923,3.1717388920018297,1.5894278162956303,128.131,-1.7303999999999993,64.56,3,1,2,0,9,0.2726460288651786,0.8
23724,gdb 23724_xtb1_opt.log,FC1=CNC(=N)C=N1,3.936367978944611,-5.6124868492305096,-1.6761188702858987,-655.2876839592814,-663.1877457178689,7.900440224231526,-0.30705319584813134,5.068,1.9681839894723054,3.644302859758204,3.3739079793049753,113.095,0.028269999999999906,52.53,2,2,0,1,8,0.4895535305187855,0.0
23840,gdb 23840_xtb1_opt.log,FC1=NNC(=N)C=N1,3.989314390916774,-6.300896294881275,-2.311581903964501,-662.2491618063705,-669.3385317705032,7.089672727020593,-0.29482596531254546,3.302,1.994657195458387,4.306239099422887,4.6483413850812,114.083,-0.5767300000000002,65.42,3,2,0,1,8,0.4736680309208768,0.0
23841,gdb 23841_xtb1_opt.log,FC1=NNC(=N)N=C1,3.9412053363070005,-6.314140947696898,-2.3729356113898974,-662.0540008383624,-669.1388314067258,7.085116528682862,-0.30213342509333196,2.579,1.9706026681535003,4.343538279543398,4.7869428705120445,114.083,-0.5767300000000002,65.42,3,2,0,1,8,0.4736680309208768,0.0
24471,gdb 24471_xtb1_opt.log,N1C=NC2=CN=CC2=C1,3.747975719854452,-5.246520525649726,-1.498544805795274,-656.9754580546082,-667.2034983702309,10.228360315263648,-0.39097261905944813,8.176,1.873987859927226,3.3725326657225,3.034698576384322,119.12699999999997,0.9094999999999999,41.57,2,1,0,0,9,0.5596120928940226,0.0
24525,gdb 24525_xtb1_opt.log,N1C=CC=C2C=NC=C12,3.4067701405362643,-4.948431441900595,-1.54166130136433,-649.5478347153697,-660.5239346717469,10.976321898183171,-0.358937707650855,6.675,1.7033850702681321,3.2450463716324625,3.0909998384532678,118.139,1.5145,28.68,1,1,0,0,9,0.5577469355652159,0.0
24528,gdb 24528_xtb1_opt.log,N1C=CN=C2C=CC=C12,3.476609720622413,-5.041065151139844,-1.5644554305174312,-649.394455477346,-660.4095964773438,11.015285901635096,-0.319337118422083,5.125,1.7383048603112066,3.3027602908286378,3.137604279815907,118.13899999999997,1.5145,28.68,1,1,0,0,9,0.5577469355652158,0.0
24530,gdb 24530_xtb1_opt.log,N1C=CN=C2C=NC=C12,3.16932421262935,-5.326445305345181,-2.1571210927158306,-656.7299463694962,-666.8719349161197,10.14223833174548,-0.3698446414102139,7.185,1.584662106314675,3.7417831990305057,4.4176425538147885,119.12699999999998,0.9094999999999999,41.57,2,1,0,0,9,0.5596120928940226,0.0
24535,gdb 24535_xtb1_opt.log,N1C=NC=C2C=NC=C12,3.620226050556126,-5.438626066664666,-1.81840001610854,-657.0453419120954,-667.2517494088977,10.206616431783448,-0.35312118643168533,5.023,1.810113025278063,3.628513041386603,3.6368190018107085,119.12699999999998,0.9095,41.57,2,1,0,0,9,0.5596120928940226,0.0
24538,gdb 24538_xtb1_opt.log,O1C=CC=C2C=CC=C12,3.517437472517582,-5.168633877358683,-1.6511964048411012,-658.9393142746678,-669.8117154510747,10.872481935827727,-0.26058436772511867,2.507,1.758718736258791,3.4099151410998925,3.3056795921321607,118.13499999999998,2.3844000000000003,13.14,1,0,0,0,9,0.5172638231115011,0.0
24540,gdb 24540_xtb1_opt.log,O1C=CC=C2C=NC=C12,3.262478487559379,-5.474426907758719,-2.2119484201993402,-666.3032474204554,-676.2918113687631,9.988658438049745,-0.299494608444385,5.569,1.6312392437796894,3.8431876639790294,4.527260938848341,119.12299999999999,1.7793999999999999,26.03,2,0,0,0,9,0.5279104464426179,0.0
24543,gdb 24543_xtb1_opt.log,O1C=CN=C2C=CC=C12,3.3358371244938385,-5.593090755871298,-2.2572536313774596,-666.1053761547256,-676.1250920052377,10.01978693307427,-0.2657035495031776,2.161,1.6679185622469193,3.9251721936243786,4.618623804044326,119.12299999999996,1.7794,26.03,2,0,0,0,9,0.5279104464426179,0.0
24545,gdb 24545_xtb1_opt.log,O1C=CN=C2C=NC=C12,3.0549657432008637,-5.920804086031602,-2.865838342830738,-673.3627790529135,-682.5118919758569,9.14918505398744,-0.2945952901210663,4.809,1.5274828716004318,4.39332121443117,6.317999256171009,120.11099999999998,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
24548,gdb 24548_xtb1_opt.log,O1C=NC=C2C=CC=C12,3.6823054185497828,-5.603034091238004,-1.9207286726882211,-666.5103660312805,-676.6605763534798,10.15030243856417,-0.25742298797286545,0.513,1.8411527092748914,3.7618813819631125,3.843177010975406,119.12299999999998,1.7794,26.03,2,0,0,0,9,0.5279104464426179,0.0
24550,gdb 24550_xtb1_opt.log,O1C=NC=C2C=NC=C12,3.468678176138853,-5.960055182973786,-2.491377006834933,-673.8167535919459,-683.091927329219,9.275263187820078,-0.28443059556936107,2.994,1.7343390880694265,4.225716094904359,5.147977300854946,120.11099999999999,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
24760,gdb 24760_xtb1_opt.log,O=C1C=CC2=C1C=CN2,3.260808851252262,-5.378249636889506,-2.117440785637244,-666.3064771794819,-676.6775366867573,10.371359863152941,-0.3819323927213142,6.731,1.630404425626131,3.7478452112633747,4.307625613257132,119.12299999999999,1.2242,32.86,1,1,0,1,9,0.5469036560747935,0.0
24761,gdb 24761_xtb1_opt.log,O=C1C=CC2=C1C=CO2,3.220190156453046,-5.814311587965552,-2.5941214315125056,-683.1648909001908,-692.5524522648861,9.387666946342483,-0.3010002448007784,3.492,1.610095078226523,4.2042165097390285,5.4889418332460345,120.10699999999999,1.4891,30.21,2,0,0,1,9,0.5188016580960877,0.0
24762,gdb 24762_xtb1_opt.log,O=C1C=CC2=C1N=CN2,3.37795434570588,-5.814996418946676,-2.4370420732407965,-673.7044391112872,-683.2290958815814,9.524964325896315,-0.40090716787161196,7.861,1.68897717285294,4.126019246093737,5.039746863594295,120.111,0.6192,45.75,2,1,0,1,9,0.5450731866706039,0.0
24763,gdb 24763_xtb1_opt.log,O=C1C=CC2=C1N=CO2,3.372282122919328,-6.286011514892133,-2.913729391972805,-690.5737039381412,-699.1674189545073,8.59382141383781,-0.3105841163995946,4.827,1.686141061459664,4.599870453432469,6.2743291981882585,121.095,0.8841,43.1,3,0,0,1,9,0.5113863878448772,0.0
24764,gdb 24764_xtb1_opt.log,O=C1C=CC2=C1NC=C2,3.393624496600882,-5.540321060009245,-2.146696563408363,-666.3312968327006,-676.6945299873637,10.363510063523293,-0.35234253811742294,4.166,1.696812248300441,3.843508811708804,4.353033165714031,119.12299999999999,1.2242,32.86,1,1,0,1,9,0.5469036560747935,0.0
24765,gdb 24765_xtb1_opt.log,O=C1C=CC2=C1NC=N2,3.4112576243599864,-5.891298937337647,-2.480041312977661,-673.7828440238268,-683.2888394940016,9.50619223780246,-0.35034875502011087,2.51,1.7056288121799932,4.185670125157654,5.135887208144922,120.111,0.6192,45.75,2,1,0,1,9,0.5450731866706039,0.0
24766,gdb 24766_xtb1_opt.log,O=C1C=CC2=C1OC=C2,3.4054597647629126,-6.009243082721957,-2.6037833179590444,-683.1364054591452,-692.5143023264831,9.378077993126173,-0.32177212162647184,4.64,1.7027298823814563,4.3065132003405004,5.445977114928019,120.10699999999999,1.4891,30.21,2,0,0,1,9,0.5188016580960877,0.0
24767,gdb 24767_xtb1_opt.log,O=C1C=CC2=C1OC=N2,3.452512683480453,-6.397158219666902,-2.9446455361864485,-690.6013257511836,-699.1715430273002,8.570331668756124,-0.306157687801224,2.04,1.7262563417402266,4.670901877926675,6.319259725709408,121.095,0.8841000000000001,43.1,3,0,0,1,9,0.5113863878448772,0.0
24768,gdb 24768_xtb1_opt.log,O=C1C=CC2=CC=CN12,3.5473710190928234,-5.839543668875174,-2.2921726497823505,-667.1548175013271,-677.5485253083482,10.394012866985426,-0.3243591039048398,3.735,1.7736855095464117,4.065858159328762,4.660127875772021,119.12299999999999,1.1551,22.0,2,0,0,1,9,0.5018422900964954,0.0
24770,gdb 24770_xtb1_opt.log,O=C1C=CC2=NC=CN12,3.521341773546831,-6.283122727844319,-2.7617809542974876,-674.5406739796717,-684.1022149657418,9.561698352644788,-0.3133722202361586,0.979,1.7606708867734155,4.522451841070903,5.808175397358542,120.111,0.5501,34.89,3,0,0,1,9,0.5007546101917969,0.0
24846,gdb 24846_xtb1_opt.log,N=C1NC(=N)N=CC=N1,3.9149308877970523,-6.633666146934508,-2.7187352591374556,-698.6192055111848,-708.3765509535616,9.757517101405368,-0.37012202927240667,2.855,1.9574654438985262,4.676200703035982,5.585501670855493,123.119,-1.2363600000000003,89.27,4,3,0,1,9,0.40264140129729487,0.0
24871,gdb 24871_xtb1_opt.log,N=C1NC(=CC=N1)C#N,3.708564225977887,-6.366469433616619,-2.6579052076387324,-663.2951753271918,-674.4231308896664,11.128282499930572,-0.3864160446331512,2.478,1.8542821129889435,4.512187320627676,5.489950605092896,120.115,-0.23914999999999992,76.32,3,2,0,1,9,0.49537177739410915,0.0
24872,gdb 24872_xtb1_opt.log,N=C1NC(=CN=C1)C#C,3.8035006509356353,-5.69146938571593,-1.8879687347802947,-655.1191075561863,-667.0162863858852,11.897338608508461,-0.3484761372314196,5.289,1.9017503254678176,3.789719060248112,3.775987405727113,119.12699999999998,-0.12952999999999987,52.53,2,2,0,1,9,0.45910158167698883,0.0
24873,gdb 24873_xtb1_opt.log,N=C1NC(=CN=C1)C#N,3.8086805691118255,-6.320422558105062,-2.511741988993237,-663.2023922066384,-674.2218894527433,11.01965387353672,-0.36307739428260866,1.167,1.9043402845559128,4.41608227354915,5.1203513376557055,120.115,-0.23914999999999992,76.32,3,2,0,1,9,0.49537177739410915,0.0
25164,gdb 25164_xtb1_opt.log,N=C1NC=CN=C1C#N,3.776204868494445,-6.209645720659313,-2.4334408521648676,-663.2158945456613,-674.2581203830874,11.04259732071018,-0.42510308594501967,9.113,1.8881024342472226,4.321543286412091,4.9456364330623135,120.11500000000001,-0.23914999999999992,76.32,3,2,0,1,9,0.49537177739410915,0.0
25197,gdb 25197_xtb1_opt.log,N=C1NC=CN=CC1=O,3.9468740243652345,-6.025657265097987,-2.0787832407327524,-708.2834334386527,-717.8688288915761,9.586299234673863,-0.4032667857406264,6.13,1.9734370121826172,4.05222025291537,4.160378283362709,123.115,-0.7506300000000001,69.6,3,2,0,1,9,0.47616210432172046,0.0
25304,gdb 25304_xtb1_opt.log,O=CC(=O)N1C=CC=C1,3.782692206244058,-6.378473291573404,-2.595781085329346,-718.852672707359,-728.3923619594163,9.540513624643188,-0.32122049896701843,2.205,1.891346103122029,4.487127188451375,5.322746157380714,123.11099999999996,0.32719999999999994,39.07,3,0,1,1,9,0.39836238033561794,0.0
25305,gdb 25305_xtb1_opt.log,O=CC(=O)N1C=CN=C1,3.8819534915101817,-6.89542558383241,-3.0134720923222287,-726.3478765331029,-735.0676566545989,8.720505330593703,-0.3207915688280149,1.955,1.9409767457550908,4.95444883807732,6.323250225127362,124.09899999999998,-0.27780000000000016,51.96,4,0,1,1,9,0.38194238695293437,0.0
25328,gdb 25328_xtb1_opt.log,N=C1C=C(NC=N1)C=O,3.6807171314081057,-6.23185278785185,-2.5511356564437446,-708.8088176491251,-718.3482314221174,9.539944210744173,-0.3960615627834428,3.64,1.8403585657040529,4.391494222147798,5.239528280669501,123.11499999999998,-0.29833,69.6,3,2,1,1,9,0.5032047253335238,0.0
25330,gdb 25330_xtb1_opt.log,N=C1C=CNC(C=O)=N1,3.6119535070552766,-6.061467998596244,-2.4495144915409677,-708.7123642222396,-718.2620152882376,9.550130953620725,-0.3887918238341279,5.452,1.8059767535276383,4.255491245068606,5.013687385920834,123.11499999999998,-0.29832999999999993,69.6,3,2,1,1,9,0.5032047253335238,0.0
25340,gdb 25340_xtb1_opt.log,N=C1OC=CC(C=O)=C1,3.7400519091943125,-6.26265435695095,-2.5226024477566376,-718.428398022836,-727.8864225699028,9.45815054109037,-0.3272669999362747,1.851,1.8700259545971563,4.392628402353794,5.159068577024601,123.11099999999998,0.57157,54.06,3,1,1,1,9,0.5548370702167199,0.0
25341,gdb 25341_xtb1_opt.log,N=C1OC=CC(C=O)=N1,3.7627292000299355,-6.744683841476258,-2.9819546414463223,-725.7732568216783,-734.5624935147976,8.789343761705403,-0.3311787710464739,3.863,1.8813646000149677,4.86331924146129,6.285829457028012,124.09899999999999,-0.033430000000000015,66.95,4,1,1,1,9,0.5341749208631142,0.0
25382,gdb 25382_xtb1_opt.log,N=C1NC(C=O)=CN=C1,3.406997969124695,-6.126113681042146,-2.719115711917451,-708.8293953847934,-718.2933366365862,9.464442966185295,-0.3521353573999018,1.945,1.7034989845623476,4.4226146964797985,5.74098397791068,123.11499999999998,-0.2983300000000002,69.6,3,2,1,1,9,0.5032047253335238,0.0
25383,gdb 25383_xtb1_opt.log,N=C1NC(C=O)=NC=C1,3.547510632329699,-6.259191382074569,-2.7116807497448696,-709.0692663418047,-718.626902800354,9.558058772811183,-0.34244652590687236,1.043,1.7737553161648496,4.485436065909719,5.671339366261785,123.11499999999998,-0.29833000000000043,69.6,3,2,1,1,9,0.5032047253335238,0.0
25384,gdb 25384_xtb1_opt.log,N=C1NC(C=O)=NC=N1,3.6169008346413807,-6.811144181809748,-3.1942433471683676,-716.4827946309026,-725.3807358723597,8.898390584217239,-0.3638372126170704,3.131,1.8084504173206903,5.002693764489058,6.919444586801658,124.103,-0.9033300000000004,82.49,4,2,1,1,9,0.4755579227487542,0.0
25385,gdb 25385_xtb1_opt.log,N=C1OC(C=O)=CC=C1,3.617560645260868,-6.244076213484335,-2.626515568223467,-718.4323886219028,-727.8754649448144,9.443223658226454,-0.3296960684462182,1.752,1.808780322630434,4.435295890853901,5.437876947604545,123.11099999999996,0.57157,54.06,3,1,1,1,9,0.5548370702167199,0.0
25386,gdb 25386_xtb1_opt.log,N=C1OC(C=O)=CC=N1,3.638770666838828,-6.787897358766949,-3.1491266919281204,-725.7652957455209,-734.553920192387,8.788748607576741,-0.33204855083674495,1.966,1.819385333419414,4.968512025347534,6.7841900483025075,124.09899999999998,-0.033430000000000015,66.95,4,1,1,1,9,0.5341749208631142,0.0
25400,gdb 25400_xtb1_opt.log,N=C1NC=CN=C1C=O,3.5726816754723822,-6.035994822164019,-2.463313146691637,-708.702761914573,-718.1784993291719,9.476490603777272,-0.43224273231909066,8.817,1.7863408377361911,4.2496539844278285,5.054902907065033,123.115,-0.29833,69.6,3,2,1,1,9,0.5032047253335238,0.0
25531,gdb 25531_xtb1_opt.log,[NH2+]=CNC1=COC(=O)[N-]1,2.988267295961677,-4.412195676402582,-1.4239283804409046,-762.7584670465769,-771.0172017135117,8.288608166359754,-0.8493297334736093,14.729,1.4941336479808385,2.918062028421743,2.849506137962974,127.10299999999998,-2.2036999999999995,81.93,2,2,2,1,9,0.3485395608798593,0.0
25821,gdb 25821_xtb1_opt.log,NC(=[NH2+])C1=NC=C([O-])N1,3.6647479740196705,-4.637117368711841,-0.972369394692171,-745.4542427534543,-754.744670185902,9.29873265350749,-0.7173474348740406,12.06,1.8323739870098352,2.804743381702006,2.146555641198093,126.11899999999999,-3.0523,103.35,2,3,1,1,9,0.27480765653508354,0.0
25860,gdb 25860_xtb1_opt.log,NC(=[NH2+])C1=CNC(=O)[N-]1,3.022933583351285,-4.081118840543311,-1.0581852571920263,-745.5152115796732,-754.9879343040271,9.482420725784651,-0.9127216982700667,14.374,1.5114667916756426,2.5696520488676686,2.184338977414603,126.11899999999999,-3.2035,98.57,1,3,1,1,9,0.27270264932508054,0.0
26187,gdb 26187_xtb1_opt.log,CC([NH3+])C1=CC([O-])=CO1,1.9888977204327292,-2.7905632911444065,-0.8016655707116773,-773.1653476391168,-782.5150219942564,9.625527585693154,-0.694158184774424,21.11,0.9944488602163646,1.796114430928042,1.6220175707607878,127.14299999999997,-0.3439000000000001,63.84,2,1,1,1,9,0.5603247706405755,0.3333333333333333
26539,gdb 26539_xtb1_opt.log,CC1=C([O-])C(=[NH2+])C=CO1,3.575860671772637,-4.729956081424293,-1.1540954096516556,-747.0916276041642,-756.472475968419,9.382821572850421,-0.42738635304589523,5.164,1.7879303358863186,2.942025745537974,2.420540474558684,125.127,-1.6785799999999997,61.79,2,1,0,1,9,0.4499377803379527,0.16666666666666666
26861,gdb 26861_xtb1_opt.log,CC1=C(N)N=CC(=N)O1,3.3810544202854587,-5.066891082258798,-1.6858366619733394,-736.9467995446474,-746.2960603599997,9.349934969440804,-0.3859636556671054,5.137,1.6905272101427293,3.3763638721160687,3.3716798311599305,125.13099999999999,0.04469000000000001,75.9,4,2,0,1,9,0.5137808241511067,0.2
26863,gdb 26863_xtb1_opt.log,CC1=C(N)N=CC(=O)O1,3.5243988315911716,-5.492398526405939,-1.9679996948147673,-754.9309727542164,-763.6568956234629,8.72741632328295,-0.4718010320063123,7.65,1.7621994157955858,3.730199110610353,3.948016688711787,126.11499999999998,-0.07457999999999998,69.12,4,1,0,1,9,0.5276906654146134,0.2
26877,gdb 26877_xtb1_opt.log,CC1=C(O)N=CC(=N)N1,3.594707525311925,-4.91552537348471,-1.320817848172785,-737.4155618232166,-746.9110759882954,9.495998692868534,-0.4043563764676626,5.191,1.7973537626559626,3.118171610828748,2.704808145339905,125.131,-0.09681000000000017,72.76,3,3,0,1,9,0.45279932186497124,0.2
26878,gdb 26878_xtb1_opt.log,CC1=C(O)N=CC(=N)O1,3.6930286325633057,-5.551073852014942,-1.8580452194516364,-754.1316135220482,-762.7404053617568,8.609003604347329,-0.36575389325891616,3.666,1.8465143162816529,3.704559535733289,3.7161264423414107,126.115,0.16808999999999985,70.11000000000001,4,2,0,1,9,0.5200919925751156,0.2
26880,gdb 26880_xtb1_opt.log,CC1=C(O)N=CC(=O)O1,3.9113365957227884,-6.0798224384607895,-2.168485842738001,-772.0476973066679,-780.0160415946084,7.968836194805118,-0.4170668943348518,6.325,1.9556682978613942,4.124154140599395,4.348551181716963,127.09899999999999,0.04881999999999981,63.330000000000005,4,1,0,1,9,0.5343776283607115,0.2
26905,gdb 26905_xtb1_opt.log,NC1=C(O)N=CC(=N)O1,3.376127562029975,-4.803612567967485,-1.42748500593751,-761.7626504416295,-770.1075370828939,8.345655783471395,-0.39405564702708007,4.161,1.6880637810149874,3.1155487869524974,2.8750821956634933,127.103,-0.5581300000000002,96.13000000000001,5,3,0,1,9,0.43492977177547953,0.0
26907,gdb 26907_xtb1_opt.log,NC1=C(O)N=CC(=O)O1,3.5400175084030003,-5.223703512247316,-1.6836860038443158,-779.7671041167062,-787.5392767429036,7.773176605359737,-0.4807561795786642,6.97,1.7700087542015002,3.453694758045816,3.3694769738961545,128.087,-0.6774000000000002,89.35000000000001,5,2,0,1,9,0.4828892180234132,0.0
26912,gdb 26912_xtb1_opt.log,NC1=C(O)OC(=N)C=N1,3.6603227351558205,-5.218095621460868,-1.5577728863050473,-761.6309257038872,-769.9137533972298,8.283950998949685,-0.3627104349731677,5.173,1.8301613675779103,3.3879342538829573,3.1358159755672053,127.103,-0.5581300000000002,96.13000000000001,5,3,0,1,9,0.43492977177547953,0.0
26915,gdb 26915_xtb1_opt.log,NC1=C(O)OC(=O)C=N1,3.65800587711672,-5.617559453605955,-1.9595535764892356,-779.3609185556587,-786.9430973921845,7.5843976786566865,-0.4614146990283683,7.878,1.82900293855836,3.7885565150475955,3.9237663770575733,128.087,-0.6774000000000002,89.35000000000001,5,2,0,1,9,0.4828892180234132,0.0
26921,gdb 26921_xtb1_opt.log,OC1=C(O)N=CC(=N)N1,3.599473295113273,-4.850746545374493,-1.25127325026122,-762.232862186812,-770.6430657580485,8.410352614637159,-0.3334051776705042,3.078,1.7997366475566365,3.0510098978178566,2.5861176437175346,127.103,-0.6996300000000004,92.99000000000001,4,4,0,1,9,0.37096398232585476,0.0
26922,gdb 26922_xtb1_opt.log,OC1=C(O)N=CC(=N)O1,3.5358931978165087,-5.356429873492339,-1.8205366756758306,-778.8486249146315,-786.3702095698861,7.521779910854331,-0.33376228711127925,4.643,1.7679465989082543,3.588483274584085,3.6418555345284966,128.087,-0.4347300000000002,90.34,5,3,0,1,9,0.44161162929250825,0.0
27294,gdb 27294_xtb1_opt.log,CC1=CC(=[NH2+])C([O-])=CO1,3.6136674295970828,-4.761798333564502,-1.148130903967419,-747.1352380767064,-756.5410088002911,9.407930294092308,-0.47000854706909156,6.92,1.8068337147985414,2.9549646187659606,2.4163307964209206,125.127,-1.6785799999999995,61.79,2,1,0,1,9,0.4499377803379527,0.16666666666666666
27431,gdb 27431_xtb1_opt.log,NC1=CC(=N)C=NC=N1,3.992915264059609,-5.744446274442376,-1.7515310103827673,-691.1222231869655,-701.4366383741972,10.315007982758987,-0.35798729094539883,4.417,1.9964576320298044,3.747988642412572,3.5180858933058303,122.131,-0.4617300000000002,75.65,4,2,0,1,9,0.4884561426093508,0.0
27438,gdb 27438_xtb1_opt.log,NC1=CC(=O)N=CC=N1,3.847617757840629,-6.1310896479168155,-2.2834718900761866,-708.6960982612463,-718.3384699459926,9.64422447808778,-0.5014534939140851,7.398,1.9238088789203145,4.207280768996501,4.60056392896526,123.115,-0.5810000000000004,68.87,4,1,0,1,9,0.5006877179989753,0.0
28830,gdb 28830_xtb1_opt.log,NC1=CC=CC(=O)C=N1,3.850246313996878,-5.575965552600306,-1.725719238603428,-701.2530827338037,-711.5076316622452,10.256634575055548,-0.4794089895719425,8.013,1.925123156998439,3.6508423956018667,3.461765588624828,122.127,0.023999999999999855,55.980000000000004,3,1,0,1,9,0.5275485054225355,0.0
28836,gdb 28836_xtb1_opt.log,NC1=CN=CC(=N)C=N1,3.3864953921714562,-5.406528283567499,-2.020032891396043,-690.8470843601132,-700.9618219866818,10.115297288913581,-0.4042729162895437,5.309,1.6932476960857281,3.713280587481771,4.071599433811031,122.13099999999999,-0.4617300000000002,75.65,4,2,0,1,9,0.4884561426093508,0.0
28839,gdb 28839_xtb1_opt.log,NC1=CN=CC(=O)C=N1,3.82003113213333,-5.832939495540763,-2.012908363407433,-708.5245454402852,-717.8535991908301,9.372197624063245,-0.5047725497705174,7.139,1.910015566066665,3.9229239294740976,4.028588151281947,123.11499999999998,-0.5810000000000002,68.87,4,1,0,1,9,0.5006877179989753,0.0
28851,gdb 28851_xtb1_opt.log,OC1=CC=CC(=O)C=N1,4.059480971065293,-6.177671252266044,-2.118190281200751,-718.5097116104689,-727.9051323484126,9.395719317951626,-0.3776131566297456,4.336,2.0297404855326464,4.147930766733397,4.2383077462975445,123.11099999999999,0.14739999999999998,50.19,3,1,0,1,9,0.5337351644992331,0.0
29051,gdb 29051_xtb1_opt.log,NC1=CN=CC=NC1=N,3.6805861228226036,-5.617840914156303,-1.937254791333699,-691.1411587288483,-701.3869012442963,10.247150551583237,-0.37214288606612556,2.554,1.8402930614113018,3.777547852745001,3.8770639522041543,122.13099999999999,-0.4617299999999999,75.65,4,2,0,1,9,0.4884561426093508,0.0
29052,gdb 29052_xtb1_opt.log,NC1=CN=CC=NC1=O,3.9778097921906648,-5.983606983114776,-2.0057971909241115,-708.8289049732488,-718.4712242121029,9.643693156020275,-0.44143467680122317,4.555,1.9889048960953324,3.994702087019444,4.011666117210015,123.11499999999998,-0.581,68.87,4,1,0,1,9,0.5006877179989753,0.0
29053,gdb 29053_xtb1_opt.log,NC1=CN=CN=CC1=N,3.7080031670372913,-5.50295229954734,-1.794949132510049,-691.1003897018606,-701.2987881183009,10.199471292001979,-0.35817504795788785,3.352,1.8540015835186456,3.6489507160286947,3.59083871512573,122.13099999999999,-0.4617299999999999,75.65,4,2,0,1,9,0.4884561426093508,0.0
29054,gdb 29054_xtb1_opt.log,NC1=CN=CN=CC1=O,3.8164796629804227,-5.875952568368361,-2.0594729053879384,-708.7216220429566,-718.1939166909015,9.473531187476288,-0.3907654091441098,3.991,1.9082398314902114,3.9677127368781497,4.124938622125668,123.11499999999998,-0.581,68.87,4,1,0,1,9,0.5006877179989753,0.0
29144,gdb 29144_xtb1_opt.log,CC1=NC(N)=COC1=N,3.64000919956905,-5.116446181419194,-1.4764369818501444,-737.2275917587182,-746.7246025523682,9.497516878218184,-0.35470538012751,3.871,1.820004599784525,3.296441581634669,2.985302098252003,125.13099999999999,0.04469000000000023,75.9,4,2,0,1,9,0.5137808241511067,0.2
29558,gdb 29558_xtb1_opt.log,CC1=COC=C([O-])C1=[NH2+],3.6551374335238194,-4.86326655456489,-1.2081291210410707,-747.0633137570845,-756.4205497860793,9.35972730882849,-0.4603421854597023,6.628,1.8275687167619097,3.0356978378029806,2.521235255867606,125.127,-1.6785799999999993,61.790000000000006,2,1,0,1,9,0.4499377803379527,0.16666666666666666
29564,gdb 29564_xtb1_opt.log,NC1=COC=C([O-])C1=[NH2+],3.548957913511628,-4.850926375958701,-1.3019684624470733,-754.1732936218323,-763.0295878058831,8.859490428500226,-0.4925014926038191,7.401,1.774478956755814,3.076447419202887,2.6668472700357073,126.115,-2.4048,87.81,3,2,0,1,9,0.4057149976342613,0.0
29822,gdb 29822_xtb1_opt.log,CN1C=C(N)N=CC1=O,3.6009160980617927,-5.086192023207268,-1.485275925145475,-738.133960661583,-747.6050357117512,9.472747543695778,-0.4658645479768815,6.884,1.8004580490308963,3.285733974176371,2.9981392109824125,125.131,-0.6375000000000002,60.910000000000004,4,1,0,1,9,0.5014678028929576,0.2
29825,gdb 29825_xtb1_opt.log,CN1C=C(O)N=CC1=N,3.6339880719725484,-5.0108374574410774,-1.376849385468529,-737.383624071613,-746.7714383402088,9.388305268858831,-0.38155220546732393,4.633,1.8169940359862742,3.1938434214548033,2.807008608378058,125.13099999999999,-0.39482999999999996,61.9,4,2,0,1,9,0.49547631082122384,0.2
30457,gdb 30457_xtb1_opt.log,CN=C1NC=C(O)C=N1,3.581687401792046,-4.968890380099991,-1.3872029783079447,-737.5026533527725,-746.9745288238466,9.472336452280206,-0.3819959413758837,5.342,1.790843700896023,3.178046679203968,2.81989452517436,125.13099999999997,-0.3542000000000002,61.269999999999996,3,2,0,1,9,0.4973167961083011,0.2
30458,gdb 30458_xtb1_opt.log,CN=C1NC=C(O)N=C1,3.4183706918650554,-4.932455056660621,-1.5140843647955655,-737.2489879311894,-746.6291574564802,9.380540134327475,-0.3764546153798442,4.035,1.7091853459325277,3.2232697107280934,3.039303973914162,125.13099999999997,-0.3542000000000003,61.269999999999996,3,2,0,1,9,0.4973167961083011,0.2
