smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PCA1,PCA2,PCA3,tSNE1,tSNE2,Cluster
gdb 127933,CN=C1NN=C(O)N=C1,-5.717112202802,-9.827,-5.468716622927358,-2.008200288276,-8.3124,-2.0735511044499155,3.706190775924,1.514665383807,3.3951655184774427,127933,1.1171122028020004,1.208314633408333,0.09747212855044668,3.1917997117240002,0.0,0.0,7.04686329631871,-6.949391167768264,-7.04686329631871,-1.0488026921822122,-0.2551117084923384,0.905580898604601,-9.723411,3.9000578,1
gdb 128187,CNC1=CC(=N)ON=N1,-5.964735815584,-10.3476,-5.989181547759181,-2.209564544824,-8.4766,-1.9199637128887121,3.75517127076,1.870956784025,4.06921783487047,128187,1.3647358155839997,1.0332753125571001,0.10182824562197482,2.990435455176,0.0,0.0,6.871975722354212,-6.770147476732237,-6.871975722354212,0.35646560688735474,0.5981131089925893,1.0624832826459574,-0.4018144,6.443966,0
gdb 128307,CNC1=NNC(=N)C=N1,-5.213701561432,-9.6981,-5.075726945422381,-1.793230338718,-7.8492,-1.5725324269087375,3.420471222714,1.848961949052,3.5031945185136433,128307,0.613701561432,2.8896978829362383,0.12805993798234527,3.4067696612820004,0.0,0.0,7.243920707993736,-7.11586077001139,-7.243920707993736,-2.455605158777944,-0.1327571252845025,0.3457733370396692,-13.472493,3.259754,1
gdb 128308,CNC1=NNC(=N)N=C1,-5.308941412502,-9.8311,-5.178719440317982,-1.820441724738,-7.962,-1.698303371210734,3.485778549162,1.869100996462,3.480416069107248,128308,0.7089414125019997,2.3821859868776296,0.12195219764695635,3.379558275262,0.0,0.0,7.209214141389608,-7.087261943742652,-7.209214141389608,-2.141712436163075,-0.0636575486173438,0.4961707652024793,-12.398966,3.611909,1
gdb 128312,CNC1=NNC(=O)C=N1,-5.747044727424,-10.1798,-5.583917498900874,-1.983710040858,-8.2543,-1.9143354010989448,3.763334686566,1.925463137724,3.6695820978019293,128312,1.147044727424,1.0064726338919132,0.08336542008426513,3.216289959142,0.0,0.0,6.579157410301892,-6.4957919902176275,-6.579157410301892,-0.6180633119468141,0.8365270289139859,0.7339156265024183,-9.324765,6.4739513,1
gdb 128392,CNC=[NH+]C1=CC=N[N-]1,-4.830021018549999,-8.608,-4.5955374997044975,-1.30614652896,-7.0026,-1.0823236096698505,3.52387448959,1.605394450834,3.5132138900346472,128392,0.2300210185499994,2.124784918030066,0.03529280010816103,3.89385347104,0.0,0.0,6.556696533678263,-6.521403733570102,-6.556696533678263,-3.5809950312770913,0.2452531946157484,0.05642525048052499,-15.473714,5.222069,1
gdb 128394,CNC=[NH+]C1=CN=N[N-]1,-5.298056858094,-9.0181,-5.141481810660452,-1.629962022598,-7.3437,-1.4004480731461215,3.665373696894,1.674413745303,3.7410337375143308,128394,0.6980568580940003,1.3744693633594616,0.06928344614855113,3.5700379774020004,0.0,0.0,3.5210635723726273,-3.4517801262240764,-3.5210635723726273,-0.24851708094510824,3.514471630757357,-1.8160690154470636,-9.786169,17.708788,2
gdb 128397,CNC=[NH+]C1=NC=N[N-]1,-5.066760076924,-9.238,-5.086667953082973,-1.420434350244,-7.3905,-1.3713631668401562,3.64632572668,1.847571862549,3.7153047862428163,128397,0.4667600769240002,1.4589330085109447,0.04917367564459975,3.779565649756,0.0,0.0,7.96686217140837,-7.9176884957637705,-7.96686217140837,-3.842690165227453,-0.48624715431722204,1.391815244326065,-16.800077,0.08119856,1
gdb 128407,C[NH2+]CC1=C([O-])N=NO1,-6.617809080064,-10.7021,-6.215603443287556,-3.27897201541,-7.5808,-0.7192105471731238,3.338837064654,3.121244114283,5.496392896114432,128407,2.0178090800640005,3.659886709905882,0.5332751338320009,1.92102798459,0.0,0.0,7.262831936886792,-6.729556803054791,-7.262831936886792,1.108445570213216,2.648788580193952,-0.48636960206975993,6.052382,11.11428,0
gdb 128673,COC1=NNC(=N)C=N1,-5.733439034413999,-10.2351,-5.743773540515293,-2.019084842684,-8.2555,-1.8497064123298859,3.71435419173,1.979574009745,3.894067128185407,128673,1.1334390344139995,1.1773746219737515,0.09636436297339897,3.1809151573160004,0.0,0.0,6.926092882117526,-6.829728519144127,-6.926092882117526,-0.8288598930263519,0.7773389782513508,0.8880760145975477,-8.730913,5.474485,1
gdb 128675,COC1=NNC(=N)N=C1,-5.711669925598,-10.1702,-5.743013017025403,-2.005479149674,-8.3206,-1.9146372530612266,3.706190775924,1.84963624886,3.8283757639641762,128675,1.1116699255979998,1.208314633408333,0.0969972699445654,3.194520850326,0.0,0.0,6.875476314070189,-6.778479044125624,-6.875476314070189,-0.7970368401853464,0.6250621798735906,0.8536377771690836,-9.199489,5.340294,1
gdb 128978,N1C=CC2=CN=CC2=N1,-5.262682056268,-9.7594,-5.23975582980594,-1.828605140544,-7.9579,-1.7722015046862185,3.436798054326,1.801536191746,3.4675543251197216,128978,0.662682056268,2.7544314209940026,0.13180770376817458,3.371394859456,0.0,0.0,6.654135887147439,-6.522328183379265,-6.654135887147439,-1.7156935156348287,0.27866303315403357,0.016838691063865818,-12.153952,5.1756353,1
gdb 128982,N1C=NC2=CN=CC2=N1,-5.711669925598,-10.1494,-5.683943343845473,-2.329294643312,-8.5331,-2.2829484283814625,3.379654143684,1.616230215162,3.4009949154640107,128982,1.1116699255979998,3.2543920438346974,0.2612458169863153,2.870705356688,0.0,0.0,6.283111398360474,-6.021865581374159,-6.283111398360474,0.6227748833371792,0.0647325161491808,-0.35829833299507846,-2.000151,8.708115,0
gdb 128999,N1N=CC2=CN=CC2=N1,-5.864053687309999,-10.2401,-5.846800031876838,-2.228612515038,-8.3916,-2.1517886342627115,3.635441172272,1.848511939208,3.6950113976141266,128999,1.2640536873099995,1.5092977524773716,0.13776663930573158,2.9713874849620003,0.0,0.0,6.312856892865969,-6.175090253560237,-6.312856892865969,0.6633353427952875,0.6284224039446583,0.3563519770887969,-1.0381502,8.182936,0
gdb 129006,N1N=CN=C2C=NC=C12,-5.776977252046,-10.3096,-5.788955027714352,-2.786445928448,-8.8542,-2.7330575643227895,2.990531323598,1.455401905257,3.0558974633915628,129006,1.1769772520459998,9.406839681734239,0.7994944086158087,2.4135540715520003,0.0,0.0,6.337874914843991,-5.538380506228182,-6.337874914843991,2.0082358163173817,-1.399341636139828,-1.7072132989702753,22.398718,-11.478317,0
gdb 129015,N1N=NC2=CN=CC2=N1,-6.31304155664,-10.3787,-6.29462192285827,-2.78916706705,-8.9853,-2.7198133823555573,3.52387448959,1.393425762178,3.574808540502713,129015,1.7130415566400001,2.124784918030066,0.2628369947084937,2.41083293295,0.0,0.0,5.934770932037209,-5.671933937328715,-5.934770932037209,2.9379114686428993,0.16209032395031317,-0.15866794943935658,24.548254,4.172653,0
gdb 129018,N1N=NC=C2C=CC=C12,-5.600103242916,-10.045,-5.594514129766899,-1.967383209246,-8.0627,-1.8981235901279225,3.629998895068,1.982282739622,3.6963905396389762,129018,1.0001032429160002,1.5350700152266699,0.11086045157129971,3.232616790754,0.0,0.0,6.753573724985277,-6.642713273413977,-6.753573724985277,-1.0461449001258902,0.6756316194190184,0.5387960167832281,-10.055401,5.6283975,1
gdb 129020,N1N=NC=C2C=NC=C12,-5.91847645935,-10.3117,-5.911604577050455,-2.5769182560940003,-8.6483,-2.4963422265252686,3.341558203256,1.663312571161,3.4152623505251865,129020,1.31847645935,3.631508532638837,0.345750700106978,2.623081743906,0.0,0.0,6.382720629129706,-6.036969929022727,-6.382720629129706,1.1779468953456442,0.012885350553330153,-0.48324841011624614,-1.6939685,9.099238,0
gdb 129053,N=C1C=CON=NC1=O,-7.276324621748,-11.0085,-6.961720640552724,-3.48305741056,-8.9912,-2.5718105838010223,3.793267211188,2.017274083044,4.389910056751702,129053,2.676324621748001,0.9135625232521977,0.17655526946919575,1.71694258944,0.0,0.0,6.063594446023222,-5.887039176554026,-6.063594446023222,4.6404342025289065,1.538312539033,0.46251435939604085,26.963072,6.476167,0
gdb 129156,N=C1N=NON=CC1=O,-6.854548138438,-11.2001,-7.340058351037086,-3.161963055524,-9.2267,-2.7371117542007704,3.689863944312,1.973476810277,4.602946596836315,129156,2.2545481384380004,1.2724373410738619,0.20715696386368285,2.038036944476,0.0,0.0,5.800891105528,-5.593734141664317,-5.800891105528,4.504868605783859,1.8298383864892782,0.2977797573072344,26.939074,6.142148,0
gdb 129170,N=C1NC2=C(N1)N=NO2,-5.83684230129,-10.3341,-5.4202088006856695,-2.296640980088,-7.5535,-0.7166161278782924,3.540201321202,2.780601778429,4.703592672807377,129170,1.23684230129,2.022397780835128,0.180627773789714,2.903359019912,0.0,0.0,6.395365337631613,-6.214737563841899,-6.395365337631613,-1.2634256815869624,3.459749017048407,-0.39887302717137646,-8.722019,20.594433,2
gdb 129175,N=C1NC2=C(O1)N=NO2,-6.386512298894,-11.1447,-6.10230175475526,-2.704811770388,-8.0643,-1.0399702616003383,3.681700528506,3.08038976246,5.062331493154922,129175,1.786512298894,1.3056519185656532,0.16843682278503508,2.4951882296120003,0.0,0.0,5.975423661359264,-5.806986838574229,-5.975423661359264,1.5922215251743566,3.5978095170648547,-0.009339015613101721,-1.2502433,16.837303,0
gdb 129177,N=C1NC2=C(ON=N2)O1,-6.239570814386,-11.0776,-6.0593013667495175,-2.691206077378,-8.1473,-1.1193290918877752,3.548364737008,2.930242520405,4.939972274861742,129177,1.6395708143860002,1.9729005920895721,0.23358180021759997,2.508793922622,0.0,0.0,5.95565939336919,-5.722077593151591,-5.95565939336919,1.4876988951611778,3.2983706543675657,-0.34478310766897274,-1.2867658,16.757868,0
gdb 129188,N=C1NN=C(C=N1)C#C,-6.17698462654,-10.1386,-6.225331290210454,-2.40820766277,-8.4546,-2.333865274242838,3.76877696377,1.683966587213,3.8914660159676155,129188,1.5769846265400005,0.9889601964351334,0.11261853959107938,2.79179233723,0.0,0.0,6.8020217280308035,-6.689403188439724,-6.8020217280308035,0.9496511063424633,0.2817470444014969,0.9998420170556749,1.4581398,6.776497,0
gdb 129200,N=C1NN=CC(=N1)C#C,-6.23140739858,-10.0766,-6.27914139990629,-2.549706870074,-8.4936,-2.4705707142081197,3.681700528506,1.582931414236,3.8085706856981707,129200,1.6314073985800002,1.3056519185656532,0.1538131470211159,2.650293129926,0.0,0.0,6.8132133763824525,-6.659400229361337,-6.8132133763824525,1.176435528816206,0.0350335470212338,0.7695902193815117,2.2014995,6.4835114,0
gdb 129201,N=C1NN=CC(=N1)C#N,-6.811009920806001,-10.5413,-6.856309779839618,-3.240876074982,-9.235,-3.1505838343925783,3.572854984426,1.306266963515,3.70572594544704,129201,2.211009920806001,1.8309325887147991,0.29232547574345563,1.9591239250180001,0.0,0.0,6.035188196023222,-5.742862720279767,-6.035188196023222,4.175608367693615,0.08835391106171245,-0.00993864652826746,26.345232,4.1865053,0
gdb 129204,N=C1NN=CC(C=O)=C1,-6.239570814386,-10.4577,-6.213702876624482,-2.563312563084,-8.8202,-2.5600221248974138,3.676258251302,1.637566598212,3.653680751727068,129204,1.6395708143860002,1.3282331391751123,0.1572563204659989,2.636687436916,0.0,0.0,6.936772893384446,-6.779516572918447,-6.936772893384446,1.3346659850383384,-0.1116210436352275,0.8944216807881914,3.0908318,6.2342362,0
gdb 129205,N=C1NN=CC(C=O)=N1,-6.511684674586,-10.4304,-6.602568441966753,-3.227270381972,-9.407,-3.0759250254311743,3.284414292614,1.023400934411,3.5266434165355784,129205,1.9116846745860003,4.270716683591684,0.5895499940002112,1.9727296180279998,0.0,0.0,6.5624641843979665,-5.972914190397756,-6.5624641843979665,3.4432280187298643,-1.3306022802799782,-0.5237395194538746,21.861444,-9.317765,0
gdb 129208,N=C1NN=CC=C1C=O,-6.225965121376,-10.4383,-6.224863005924629,-2.636783305338,-8.8029,-2.6289671866264035,3.589181816038,1.635387374315,3.5958958192982253,129208,1.6259651213760005,1.7415122127668012,0.20447554237293009,2.563216694662,0.0,0.0,6.950934431845984,-6.746458889473054,-6.950934431845984,1.3867705622331457,-0.24596136225280188,0.6599403576371244,3.2503636,5.794881,0
gdb 129214,N=C1NN=CN=C1C#C,-6.212359428366,-10.1736,-6.179595107531478,-2.443582464596,-8.4283,-2.404673801561606,3.766055825168,1.745237237597,3.774921305969872,129214,1.6123594283659999,0.9976811543354851,0.11616017278500519,2.756417535404,0.0,0.0,6.851919310448387,-6.735759137663382,-6.851919310448387,0.9808114192060926,0.19085624339697285,0.9993546031071247,1.8251679,6.707911,0
gdb 129215,N=C1NN=CN=C1C#N,-6.859990415642,-10.623,-6.822742029551072,-3.145636223912,-9.2079,-3.105664947284533,3.71435419173,1.415042314069,3.7170770822665387,129215,2.259990415642,1.1773746219737515,0.1921431414632058,2.054363776088,0.0,0.0,6.067566561407838,-5.875423419944632,-6.067566561407838,4.084570207610193,0.2758169336482001,0.41783656801983143,26.1379,4.6294465,0
gdb 129216,N=C1NN=CN=C1C=O,-6.628693634472,-10.4527,-6.634019301280673,-3.083050036066,-9.3457,-3.1043858094960988,3.545643598406,1.107030068806,3.529633491784574,129216,2.028693634472001,1.9892761822061256,0.2914171915271535,2.116949963934,0.0,0.0,6.62488183145679,-6.333464639929637,-6.62488183145679,3.2587041689877365,-0.626853095607942,0.33655351472834577,22.216387,4.9777474,0
gdb 129243,N=C1OC2=C(O1)N=NO2,-6.813731059408,-12.0111,-6.792002826597116,-3.112982560688,-8.6692,-1.413710821967985,3.70074849872,3.341946159961,5.378292004629131,129243,2.2137310594080004,1.229352724366097,0.19651919910995908,2.087017439312,0.0,0.0,5.457601462166229,-5.26108226305627,-5.457601462166229,3.521299472039921,4.513110964368521,-0.19809903446326707,-0.43976653,17.608389,0
gdb 129291,N=C1ON=CC(C=O)=N1,-7.458640908082,-11.0211,-7.4964071876278195,-3.76877696377,-10.0889,-3.6323148734834505,3.689863944312,0.932161513376,3.864092314144369,129291,2.858640908082,1.2724373410738619,0.2626634407128111,1.4312230362299998,0.0,0.0,6.214829061407837,-5.952165620695026,-6.214829061407837,5.906550038233908,-0.16389063371945956,0.5041056691896183,29.02643,4.9839406,0
gdb 129305,N=C1ON=CN=C1C=O,-7.328026255185999,-10.9617,-7.187928778433522,-3.629998895068,-10.0194,-3.6188860076126823,3.698027360118,0.942286717723,3.56904277082084,129305,2.7280262551859993,1.2399969399499469,0.24427148820343156,1.5700011049319997,0.0,0.0,6.130947330638606,-5.886675842435174,-6.130947330638606,5.5907048886003095,-0.3362041895124885,0.45101360679233404,28.817104,4.911981,0
gdb 129336,N=C1[N-]N=C(NC=[NH2+])O1,-4.215043694498,-9.1379,-4.189500594145249,-1.980988902256,-7.744,-1.6138033310609223,2.234054792242,1.393849752325,2.5756972630843267,129336,0.0,51.10219898618334,0.0,3.219011097744,0.0,0.0,7.728432768644321,-7.728432768644321,-7.728432768644321,-4.705308436945771,-2.6317773475982995,-2.8372845732839154,-27.739204,1.5567815,1
gdb 129337,N=C1[N-]C(NC=[NH2+])=NO1,-4.127967259234,-9.2773,-4.31707264471797,-2.24493934665,-7.9232,-2.0228592695784484,1.883027912584,1.354074245,2.2942133751395217,129337,0.0,94.88583031604122,0.0,2.9550606533500003,0.0,0.0,7.689064785276338,-7.689064785276338,-7.689064785276338,-4.579718356662148,-3.374646454171401,-4.713112980005211,-29.401512,1.6654981,1
gdb 129387,NC(=[NH2+])C1=N[N-]C(=N)O1,-5.379691016153999,-9.6561,-4.908830727735294,-1.91840271441,-7.75,-1.4513760811049727,3.461288301744,1.90613430694,3.4574546466303215,129387,0.7796910161539994,2.5622137236472833,0.14425852997656022,3.28159728559,0.0,0.0,7.72919243600399,-7.5849339060274295,-7.72919243600399,-2.7329886218845725,-0.5098735138761473,0.6391365881036791,-14.769709,1.581867,1
gdb 129393,NC(=[NH2+])C1=NOC(=N)[N-]1,-4.511647802116,-9.2702,-4.3485030405832585,-1.95921979344,-7.915,-1.9689691837575345,2.552428008676,1.355150995789,2.379533856825724,129393,0.0,26.610047352252987,0.0,3.24078020656,0.0,0.0,7.68190220731376,-7.68190220731376,-7.68190220731376,-4.070849790525739,-2.510810970497955,-1.5972885150575844,-26.560772,1.9967772,1
gdb 129401,NC(=[NH2+])N1C=C([O-])C=N1,-4.34021607019,-8.6655,-3.9541431202103117,-1.2979831131539998,-7.133,-0.9706297248321759,3.044954095638,1.532455804799,2.983513395378136,129401,0.0,8.172582823388202,0.0,3.902016886846,0.0,0.0,7.514658220018491,-7.514658220018491,-7.514658220018491,-5.125174280811545,-1.2895896791188555,-0.33117159923100353,-21.967926,1.7873343,1
gdb 129643,NC1=C(N)C(=N)N=NO1,-5.396017847766,-9.8447,-5.355426965736484,-1.978267763654,-8.1423,-1.5135209482145209,3.420471222714,1.702330691607,3.8419060175219633,129643,0.7960178477660003,2.8896978829362383,0.1661035308104703,3.221732236346,0.0,0.0,6.70054669795825,-6.5344431671477805,-6.70054669795825,-1.4267894941904338,0.5063286909783523,-0.010785598254861625,-11.137486,5.339503,1
gdb 129736,NC1=C(O)ON=NC1=N,-4.6531470094200005,-10.2972,-5.684948855011515,-2.519774345452,-8.4605,-1.8131571704793235,2.133372663968,1.836661809607,3.871791684532192,129736,0.05314700942000067,61.689842305562266,0.23675333809494725,2.6802256545480003,0.0,0.0,6.528734255503331,-6.2919809174083845,-6.528734255503331,-1.941857289952422,-0.3122143053801804,-4.143240329497212,-25.797344,4.0091352,1
gdb 129860,NC1=CC2=C(N1)ON=N2,-4.957914532844,-9.8674,-5.111486003056022,-1.559212418946,-7.0949,-0.25181745097986946,3.398702113898,2.772488961058,4.859668552076153,129860,0.35791453284399993,3.0793485445386213,0.0795869388162637,3.640787581054,0.0,0.0,6.348587881876957,-6.269000943060694,-6.348587881876957,-3.2598451480836235,3.5873449464940763,-0.5101229443455616,-10.630099,20.148043,2
gdb 129868,NC1=CC2=C(ON=N2)O1,-5.227307254442,-10.3603,-5.469818979689151,-1.872143358176,-7.6188,-0.5955284480196295,3.357885034868,2.741443963318,4.874290531669522,129868,0.6273072544419998,3.465339544227829,0.15697472234691207,3.327856641824,0.0,0.0,5.933503799170075,-5.776529076823163,-5.933503799170075,-1.8460581081942422,3.8304655719951346,-0.8683968960625278,-9.551836,19.907307,2
gdb 129915,NC1=CNC2=C1N=NO2,-5.055875522516,-9.8067,-5.294496212822285,-1.798672615922,-7.178,-0.42519682473067816,3.257202906594,2.628679340167,4.869299388091607,129915,0.4558755225159999,4.608973558366441,0.15172393923225094,3.4013273840780003,0.0,0.0,6.26319667308575,-6.111472733853499,-6.26319667308575,-2.7801095456203146,3.4081523380711114,-0.9679306889955799,-10.339435,19.978952,2
gdb 129940,NC1=COC2=C1N=NO2,-5.600103242916,-10.4042,-5.821868244572505,-2.195958851814,-7.7395,-0.8174386710886737,3.404144391102,2.664735269754,5.004429573483831,129940,1.0001032429160002,3.0309150939909215,0.2188881371280557,3.0040411481860003,0.0,0.0,5.828952750219026,-5.61006461309097,-5.828952750219026,-0.868025440004512,3.9264717429252878,-0.9242034763972445,-8.61757,19.90749,2
gdb 129994,NC1=[NH+]C2=C(C1)C=N[N-]2,-4.764713692102,-8.6694,-4.644357267022829,-1.235396925308,-7.0169,-1.2135847290119843,3.529316766794,1.652504738043,3.430772538010845,129994,0.16471369210200032,2.090145532365326,0.024860499336375377,3.9646030746920005,0.0,0.0,7.869168621762497,-7.8443081224261215,-7.869168621762497,-4.716018501573103,-0.8821612842347093,1.004963239451467,-17.962093,0.7055614,1
gdb 129996,NC1=[NH+]C2=C(C1)N=N[N-]2,-5.172884482402,-9.1391,-5.077533207616384,-1.575539250558,-7.367,-1.5574482108627752,3.597345231844,1.772068471474,3.520084996753609,129996,0.5728844824020001,1.698307899976457,0.07025659660456036,3.624460749442,0.0,0.0,7.60397829878985,-7.53372170218529,-7.60397829878985,-3.3020384986908624,-0.4938013407642326,0.9684548811337522,-16.168043,0.807586,1
gdb 129999,NC1=NC2=C(C1)ON=N2,-5.406902402174,-10.4393,-5.651751319943268,-1.684384794638,-7.4188,-0.9070977395938278,3.725238746138,3.020497233669,4.744653580349441,129999,0.8069024021740006,1.1372491682491812,0.06626439777931181,3.5156152053620002,0.0,0.0,6.186904365393442,-6.12063996761413,-6.186904365393442,-1.903229754673995,3.969011415265689,0.16988335822503048,-9.440372,20.598843,2
gdb 130009,NC1=NC2=C(ON=N2)O1,-5.804188638066,-10.9813,-5.933819541760973,-2.166026327192,-7.8948,-0.7655883050688101,3.638162310874,3.086452447869,5.168231236692162,130009,1.204188638066,1.4965601013049,0.13013445780052224,3.033973672808,0.0,0.0,5.514628127860506,-5.384493670059984,-5.514628127860506,-0.20523406076490505,4.849462680157174,-0.49045161343309485,-7.606004,20.267254,2
gdb 130182,NC1=NNC2=C1N=NO2,-5.790582945055999,-10.4659,-6.048916918734622,-2.269429594068,-7.5702,-0.8220311214583993,3.52387448959,2.895702910467,5.226885797276223,130182,1.1905829450559995,2.124784918030066,0.1826746362437893,2.9305704059320004,0.0,0.0,5.871443659309935,-5.688769023066145,-5.871443659309935,-0.6318419656238314,4.357467195178735,-0.6282111485615112,-8.202697,20.425941,2
gdb 130355,NC=[NH+]C1=C([O-])C=NN1,-4.274908743742,-8.6145,-3.766700185515717,-1.3224733605719998,-6.9396,-0.8767262508486399,2.95243538317,1.674949898403,2.8899739346670774,130355,0.0,10.364476507303424,0.0,3.877526639428001,0.0,0.0,7.6994715803423786,-7.6994715803423786,-7.6994715803423786,-5.502892364385897,-1.4237597921981682,-0.5103589034186405,-22.311708,1.8262426,1
gdb 130356,NC=[NH+]C1=C(O)N=N[N-]1,-4.985125918864,-9.2622,-4.894650757698851,-1.4884628152939998,-7.345,-1.3713755965241183,3.49666310357,1.917239036773,3.523275161174732,130356,0.3851259188640002,2.3059080077031666,0.0641280957740919,3.7115371847060006,0.0,0.0,7.691901375712928,-7.627773279938836,-7.691901375712928,-3.7514008823991376,-0.4327713232170976,0.8285493095994991,-16.873333,0.8904441,1
gdb 130357,NC=[NH+]C1=C([O-])ON=C1,-4.851790127366,-9.5646,-4.60533928383634,-1.46941484508,-7.2837,-1.3340579125447285,3.379654143684,2.280866998839,3.271281371291612,130357,0.251790127366,3.2543920438346974,0.05917144650417213,3.73058515492,0.0,0.0,7.413430585692138,-7.354259139187966,-7.413430585692138,-3.765128838197744,-0.10806750464972731,0.35417491502553006,-16.873356,2.173796,1
gdb 130358,NC=[NH+]C1=C([O-])ON=N1,-5.11574057176,-9.9492,-4.951230361083863,-1.71431731926,-7.5607,-1.3838939661448337,3.4014232525,2.388505792584,3.567336394939029,130358,0.5157405717600001,3.055045526541275,0.11377650870023569,3.48568268074,0.0,0.0,7.043907170823305,-6.930130662123069,-7.043907170823305,-2.6294318027427646,0.6274882937453972,0.1309535130296935,-13.648666,4.8605533,1
gdb 130366,NC=[NH+]C1=NC(O)=N[N-]1,-4.664031563828,-9.3976,-4.5968371154158945,-1.5864238049659998,-7.4966,-1.5309367602426636,3.077607758862,1.901072060655,3.065900355173231,130366,0.06403156382800007,7.502049223312791,0.03468787033696983,3.6135761950340006,0.0,0.0,7.724787862199415,-7.6900999918624455,-7.724787862199415,-4.142505867271123,-1.098178247884796,-0.05586345749646937,-20.234158,0.56528264,1
gdb 130370,NC=[NH+]C1=N[N-]C(=N)O1,-4.215043694498,-9.1216,-3.973557833735176,-1.980988902256,-7.7894,-1.7941661402535485,2.234054792242,1.332178082487,2.1793916934816275,130370,0.0,51.10219898618334,0.0,3.219011097744,0.0,0.0,7.896105949517502,-7.896105949517502,-7.896105949517502,-4.846484480575576,-3.1495627493368272,-2.769322668808271,-27.937649,1.6929231,1
gdb 130374,NC=[NH+]C1=NNC=C1[O-],-3.806872904198,-8.5075,-3.579802420087039,-1.2245123709,-7.0011,-1.1341180368623793,2.582360533298,1.506356178914,2.4456843832246595,130374,0.0,24.915117209262835,0.0,3.9754876291,0.0,0.0,7.6840804872249695,-7.6840804872249695,-7.6840804872249695,-5.963515852772699,-2.193427195397131,-1.511448643137797,-23.862064,2.0200765,1
gdb 130377,NC=[NH+]C1=NOC(=N)[N-]1,-4.127967259234,-9.1687,-3.9397540942454112,-2.24493934665,-8.0168,-2.2976926442854966,1.883027912584,1.151825410196,1.6420614499599147,130377,0.0,94.88583031604122,0.0,2.9550606533500003,0.0,0.0,7.710320502532055,-7.710320502532055,-7.710320502532055,-4.625333562442378,-4.132687208674873,-4.771458250327585,-29.498238,2.0772445,1
gdb 130382,NC=[NH+]C1=NOC([O-])=C1,-4.283072159548,-9.1051,-4.0150984303089405,-2.06806533752,-7.8543,-2.167435596204617,2.215006822028,1.250828951365,1.8476628341043235,130382,0.0,52.99068483768426,0.0,3.13193466248,0.0,0.0,7.351726739538292,-7.351726739538292,-7.351726739538292,-4.171296110798134,-3.167485278786346,-3.236398396088366,-27.73255,2.293895,1
gdb 130383,NC=[NH+]C1=NOC=C1[O-],-4.250418496324,-9.0213,-3.9894987112424216,-1.798672615922,-7.6262,-1.8286582171584715,2.451745880402,1.395170025233,2.16084049408395,130383,0.0,33.01732767124132,0.0,3.4013273840780003,0.0,0.0,7.410980585692138,-7.410980585692138,-7.410980585692138,-4.4952610517517995,-2.5446022016645493,-2.1798762931191704,-26.879725,1.929746,1
gdb 130386,[NH3+]CC#CC1=CN=N[N-]1,-6.914413187681999,-10.2237,-6.419892702954682,-3.453124885938,-6.9031,-0.7602980573275011,3.461288301744,3.3206457155,5.65959464562718,130386,2.3144131876819998,2.5622137236472833,0.4282130193833419,1.7468751140619998,0.0,0.0,7.63997927265007,-7.211766253266728,-7.63997927265007,0.892419947917438,2.684104314813508,-0.026464605763985273,5.947946,11.216113,0
gdb 130387,[NH3+]CC#CC1=NC=N[N-]1,-6.83005789102,-8.5265,-4.709393883294342,-3.423192361316,-5.6378,-1.5047784253419092,3.404144391102,2.888752391591,3.204615457952433,130387,2.2300578910200004,3.0309150939909215,0.4880828263588457,1.776807638684,0.0,0.0,7.59321477560865,-7.105131949249804,-7.59321477560865,-0.7889712328477163,0.32982364553883897,-0.9999190608413828,5.066648,11.493353,1
gdb 130404,NC1=NOC(C[NH3+])=C1[O-],-6.223243982773999,-10.108,-5.547535582236316,-2.465351573412,-6.0686,0.48611283527063337,3.757892409362,4.039369422952,6.033648417506949,130404,1.6232439827739993,1.0242691988607229,0.1200608832216893,2.734648426588,0.0,0.0,7.07076501380987,-6.950704130588181,-7.07076501380987,-2.33321017484249,5.580891745928183,0.1641442010006931,-10.704366,26.89161,2
gdb 130482,O1C=CC2=CC=CC2=N1,-5.53751705507,-10.0938,-5.518334955726047,-1.970104347848,-8.1743,-1.9201449698482713,3.567412707222,1.919523499646,3.5981899858777755,130482,0.9375170550700005,1.861653849090924,0.12603226137288828,3.229895652152,0.0,0.0,6.6001096917212445,-6.474077430348356,-6.6001096917212445,-0.953708879432104,0.6442338728565904,0.29975120065557576,-10.251798,6.134583,1
gdb 130484,O1C=CC2=CN=CC2=N1,-5.923918736554,-10.4693,-5.885437886016881,-2.538822315666,-8.7861,-2.499321303855193,3.385096420888,1.68319124037,3.3861165821616876,130484,1.3239187365539997,3.203489817853336,0.3062586018913924,2.661177684334,0.0,0.0,6.220487222536298,-5.914228620644906,-6.220487222536298,1.3653507976528068,0.17496603175842293,-0.4181401657934452,-1.3849816,9.278671,0
