smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,Approx Gap,Hardness (η),Chemical Potential (μ),Electrophilicity (ω),Gap Δ (Real - Approx)
gdb 66498,OC12C3C1C1=CC2N3C1,-5.327989382716,-9.2303,-5.187967238474086,-2.53065889986,-8.6685,-2.693125901188885,2.794609344254,0.561805943743,2.494841337285201,66498,0.24927000455316756,0.12463500227658378,-0.12463500227658378,0.06231750113829189,2.2455713327320335
gdb 66499,OC12C3C1C1=NC2C3O1,-5.679016262374,-10.0423,-5.649957962763695,-1.929287268818,-9.4641,-3.1850830202898557,3.747007854954,0.578160068405,2.4648749424738394,66499,0.22290251406631584,0.11145125703315792,-0.11145125703315792,0.05572562851657896,2.2419724284075238
gdb 66500,CC12C3C1C1=CC3C2C1,-5.121182848964,-8.8107,-4.919831396467376,-1.893912466992,-7.9948,-2.0504413140154565,3.227270381972,0.815882992389,2.869390082451919,66500,1.515870285345859,0.7579351426729295,-0.7579351426729295,0.37896757133646475,1.3535197971060602
gdb 66501,CC12C3C1C1=CC3N2C1,-5.25179750186,-8.9586,-5.1122265674089915,-2.35378489073,-8.3443,-2.50904519115217,2.89801261113,0.614292613329,2.6031813762568214,66501,0.9007662739916383,0.45038313699581917,-0.45038313699581917,0.22519156849790958,1.7024151022651832
gdb 66504,CC12C3N1C1C=C3CC21,-5.49669997604,-9.1704,-5.269671203676772,-2.266708455466,-8.3267,-2.437091818203428,3.232712659176,0.843628192425,2.8325793854733443,66504,0.9287204162293226,0.4643602081146613,-0.4643602081146613,0.23218010405733064,1.9038589692440218
gdb 66505,OC12C3C1C1=CC3C2C1,-5.216422700034,-9.0457,-4.970447643828892,-2.021805981286,-8.2394,-2.1249200800624113,3.194616718748,0.80624011048,2.8455275637664803,66505,0.8830093984903136,0.4415046992451568,-0.4415046992451568,0.2207523496225784,1.9625181652761667
gdb 66506,OC12C3C1C1=NC3C2O1,-5.630035767538,-9.7549,-5.587907006841709,-1.912960437206,-7.7073,-1.6401724004316733,3.717075330332,2.047565539613,3.9477346064100356,66506,0.22290251406631584,0.11145125703315792,-0.11145125703315792,0.05572562851657896,3.72483209234372
gdb 66596,CC12C3C1C1C=C2CC31,-5.161999927994,-8.8347,-4.985027450047789,-1.915681575808,-8.0074,-2.083988853338684,3.246318352186,0.827304850936,2.901038596709105,66596,1.515870285345859,0.7579351426729295,-0.7579351426729295,0.37896757133646475,1.385168311363246
gdb 66598,CC12C3C1N1CC2=CC31,-5.254518640462,-9.0129,-5.147997725540655,-2.359227167934,-8.3991,-2.5504990906564897,2.895291472528,0.613755930454,2.5974986348841655,66598,0.9007662739916382,0.4503831369958191,-0.4503831369958191,0.22519156849790956,1.6967323608925273
gdb 66599,CC12C3C4C=C1CC4N23,-5.472209728622,-9.4789,-5.241267019607256,-2.146978356978,-7.1957,-1.2816262350463312,3.325231371644,2.283183517248,3.959640784560925,66599,0.9287204162293227,0.46436020811466133,-0.46436020811466133,0.23218010405733067,3.030920368331602
gdb 66600,CC12C3C4CC1=CC4N23,-5.53751705507,-9.1812,-5.327815625882202,-2.2857564256800003,-8.3289,-2.4639985139313842,3.25176062939,0.852324431248,2.863817111950818,66600,0.9287204162293227,0.46436020811466133,-0.46436020811466133,0.23218010405733067,1.9350966957214952
gdb 66601,OC12C3C1C1C=C2CC31,-5.352479630134,-9.5998,-5.187376243018936,-2.046296228704,-7.319,-1.2528527370681615,3.30618340143,2.280816305097,3.9345235059507746,66601,0.8830093984903136,0.4415046992451568,-0.4415046992451568,0.2207523496225784,3.051514107460461
gdb 66602,OC12C3C1C1N=C2NC31,-5.205538145626,-9.2692,-5.220478667547199,-2.10888241655,-7.4854,-1.5741992988893339,3.096655729076,1.783862829607,3.646279368657865,66602,-0.008281474711520603,-0.004140737355760302,0.004140737355760302,-0.002070368677880151,3.6545608433693855
gdb 70164,CC12CN1CC(=O)C2=O,-6.293993586426,-10.6681,-6.300320939807104,-2.522495484054,-9.0249,-2.6295736938741867,3.771498102372,1.643121069061,3.6707472459329176,70164,0.09676721034276078,0.04838360517138039,-0.04838360517138039,0.024191802585690196,3.5739800355901568
gdb 71536,NC12CC3C1NC23C#N,-3.749728993556,-10.0847,-6.2568307246402055,-1.793230338718,-6.3025,0.20613453925195024,1.956498654838,3.78219679035,6.462965263892156,71536,0.10729464567539035,0.053647322837695174,-0.053647322837695174,0.026823661418847584,6.355670618216766
gdb 72317,NC12CN=C3OC1C23O,-5.020500720689999,-10.2085,-5.678929218635554,-1.820441724738,-7.9931,-1.6259746088885543,3.1973378573499995,2.215433955598,4.052954609747,72317,-0.2783809742396772,-0.1391904871198386,0.1391904871198386,-0.0695952435599193,4.331335583986677
gdb 72319,OC12CN=C3NC1C23O,-4.955193394242,-10.0588,-5.410158812825632,-1.417713211642,-7.7872,-1.3442741686186443,3.5374801826,2.271578303151,4.065884644206987,72319,-0.5037610807818753,-0.25188054039093766,0.25188054039093766,-0.12594027019546883,4.569645724988862
gdb 73783,NC1=C(N)C(=O)NC1=O,-5.51030566905,-9.6328,-5.292567283130474,-1.7469709824839998,-8.2438,-1.689286158666204,3.763334686566,1.388924919539,3.60328112446427,73783,-0.9537933021924103,-0.47689665109620516,0.47689665109620516,-0.23844832554810258,4.55707442665668
gdb 74200,CC1=CC(=[NH2+])O[CH-]C1=O,-4.748386860489999,-9.5366,-4.604535053571255,-1.589144943568,-7.5461,-1.4743422282149115,3.159241916922,1.990451601579,3.130192825356344,74200,-0.5425895827858103,-0.27129479139290513,0.27129479139290513,-0.13564739569645257,3.672782408142154
gdb 74202,CC1=CC(=O)[CH-]OC1=[NH2+],-4.772877107908,-9.5306,-4.534022826770736,-1.703432764852,-7.5679,-1.5341117969472562,3.069444343056,1.962732272724,2.9999110298234797,74202,-0.5425895827858102,-0.2712947913929051,0.2712947913929051,-0.13564739569645254,3.54250061260929
gdb 74242,NC1=[NH+][C-](C#N)C(=O)C1,-4.870838097579999,-9.4075,-4.742159548711726,-1.2979831131539998,-6.9678,-1.2283227778071568,3.572854984426,2.439708573527,3.513836770904569,74242,-0.9997624180597975,-0.49988120902989874,0.49988120902989874,-0.24994060451494937,4.513599188964367
gdb 75170,NC1=[NH+]C[C-](C=O)C1=O,-5.186490175412,-9.8289,-5.187607296584286,-1.395944102826,-7.7787,-1.5651442801904958,3.790546072586,2.050127322562,3.62246301639379,75170,-1.366589050490191,-0.6832945252450955,0.6832945252450955,-0.34164726262254774,4.989052066883981
gdb 75416,NC1=NCCC(=O)C1=O,-6.555222892218,-10.4331,-6.43006123826106,-2.778282512642,-8.7682,-2.382715919542294,3.776940379576,1.664867649988,4.047345318718766,75416,-0.1482914743304963,-0.07414573716524815,0.07414573716524815,-0.037072868582624076,4.195636793049262
gdb 80156,CC1C2N1CC(=O)C2=O,-6.28583017062,-10.6539,-6.2756126818183775,-2.560591424482,-9.0065,-2.6443590896387192,3.72795988474,1.647387664722,3.6312535921796583,80156,0.0959419258856182,0.0479709629428091,-0.0479709629428091,0.023985481471404554,3.53531166629404
gdb 81904,CC1N2CC2C(=O)C1=O,-6.27222447761,-10.655,-6.274192723970094,-2.506168652442,-9.0529,-2.6157667402721967,3.766055825168,1.602072178557,3.658425983697897,81904,0.0959419258856182,0.0479709629428091,-0.0479709629428091,0.023985481471404554,3.562484057812279
gdb 84062,CC1C=C(C)C(=O)C1=O,-6.236849675784,-10.6853,-6.283908051843955,-2.457188157606,-9.0957,-2.525840024801462,3.78238265678,1.589569846324,3.7580680270424933,84062,0.7974627851674303,0.39873139258371515,-0.39873139258371515,0.19936569629185757,2.9606052418750632
gdb 84063,CC1N=C(N)C(=O)C1=O,-6.223243982773999,-10.2773,-6.2172846271913444,-3.036790679832,-9.4684,-3.065682181268243,3.1837321643400003,0.808884125686,3.1516024459231016,84063,-0.14912647719909616,-0.07456323859954808,0.07456323859954808,-0.03728161929977404,3.3007289231221977
gdb 84064,CN1C=C(C)C(=O)C1=N,-5.864053687309999,-10.2624,-5.8339249443799295,-2.092555584938,-8.5405,-2.145900758584905,3.771498102372,1.721861009714,3.6880241857950247,84064,0.6111881977637492,0.3055940988818746,-0.3055940988818746,0.1527970494409373,3.0768359880312754
gdb 84959,CC1N(C)CC(=O)C1=O,-5.738881311618,-10.234,-6.3845709965770645,-2.522495484054,-8.8976,-2.7035777223445856,3.216385827564,1.336417454029,3.680993274232479,84959,0.26755831075305014,0.13377915537652507,-0.13377915537652507,0.06688957768826254,3.4134349634794288
gdb 84968,OC1CC(=O)C(=O)C1O,-6.544338337809999,-11.1987,-6.547212703585301,-2.759234542428,-9.3446,-2.7018635522957735,3.78238265678,1.854088256596,3.8453491512895277,84968,-0.38435723851682835,-0.19217861925841417,0.19217861925841417,-0.09608930962920709,4.229706389806356
gdb 85355,C[C-]1OC(=[NH2+])C=CC1=O,-4.655868148022,-9.4771,-4.5226233409963035,-1.7088750420559995,-7.6144,-1.596826308301078,2.9469931059659995,1.862703320567,2.9257970326952254,85355,-0.5425895827858104,-0.2712947913929052,0.2712947913929052,-0.1356473956964526,3.4683866154810357
gdb 86130,CC1OC(C)C(=O)C1=O,-6.304878140833999,-11.0037,-6.488734944475246,-2.699369493184,-9.3178,-2.8776985915620443,3.60550864765,1.685884574631,3.6110363529132012,86130,0.5136398969717525,0.25681994848587625,-0.25681994848587625,0.12840997424293812,3.097396455941449
gdb 86531,CN1CC(C1)C(=O)C=O,-6.070860221062,-9.8494,-5.945285065607012,-2.661273552756,-9.2791,-2.672669354769673,3.409586668306,0.570299466643,3.2726157108373393,86531,0.17331080967152201,0.08665540483576101,-0.08665540483576101,0.043327702417880504,3.099304901165817
gdb 88935,CC1CN1CC(=O)C=O,-6.032764280634,-10.2246,-6.318017459933302,-2.726580879204,-9.2606,-2.705340507426208,3.30618340143,0.964005728475,3.6126769525070945,88935,0.20760410614591898,0.10380205307295949,-0.10380205307295949,0.051901026536479745,3.4050728463611755
gdb 88938,CN1CC1CC(=O)C=O,-6.2586187846,-10.1443,-6.202821035895338,-2.69392721598,-9.2686,-2.680747017410632,3.56469156862,0.875754023593,3.5220740184847066,88938,0.20760410614591898,0.10380205307295949,-0.10380205307295949,0.051901026536479745,3.3144699123387875
gdb 94532,CN1CCC1C(=O)C=O,-6.111677300092,-10.0078,-5.7215683965408894,-2.4490247418,-9.1182,-2.8179134045088103,3.662652558292,0.889580518393,2.903654992032079,94532,0.2470893730807253,0.12354468654036264,-0.12354468654036264,0.06177234327018132,2.656565618951354
gdb 94534,OC1CNC1C(=O)C=O,-6.514405813188,-10.411,-6.314689334184777,-2.840868700488,-8.9281,-2.1022746361111984,3.670815974098,1.482970260036,4.212414698073578,94534,-0.4879742728599964,-0.2439871364299982,0.2439871364299982,-0.1219935682149991,4.700388970933575
gdb 94535,OC1COC1C(=O)C=O,-6.88448066306,-11.0496,-6.4204487899777405,-3.11570369929,-9.1166,-2.1130703643132906,3.76877696377,1.932970488629,4.307378425664449,94535,-0.26031926188402144,-0.13015963094201072,0.13015963094201072,-0.06507981547100536,4.5676976875484705
gdb 96613,C[NH+]=C(N)C#CC([O-])=O,-5.48309428303,-9.933,-5.356566948448081,-2.087113307734,-7.8106,-1.957648498924782,3.398702113898,2.122403333111,3.3989184495232987,96613,-1.8983006981457036,-0.9491503490728518,0.9491503490728518,-0.4745751745364259,5.2972191476690025
gdb 97325,NC=[NH+]CC(=O)C([O-])=O,-4.69396408845,-9.3359,-4.465819113087672,-2.242218208048,-7.9547,-2.466429181556946,2.451745880402,1.381189711983,1.9993899315307262,97325,-2.0745335776893317,-1.0372667888446658,1.0372667888446658,-0.5186333944223329,4.073923509220058
gdb 97358,NC=[NH+]C[C-](C#N)C#N,-4.73478116748,-8.7108,-4.4954138461620055,-1.649009992812,-7.4981,-1.8139813177889612,3.085771174668,1.212743966371,2.681432528373044,97358,-0.9398904883388463,-0.4699452441694231,0.4699452441694231,-0.23497262208471156,3.6213230167118904
gdb 97432,CN=COCC(=O)C=O,-6.811009920806001,-10.4167,-5.826790565338845,-3.058559788648,-8.078,-1.1243472766025102,3.749728993556,2.338777984734,4.702443288736335,97432,0.02498720437639007,0.012493602188195035,-0.012493602188195035,0.006246801094097518,4.677456084359945
gdb 97476,[NH3+]CC#CC#CC([O-])=O,-4.873559236182,-9.029,-4.379316435078103,-1.975546625052,-6.2948,-2.0710601029012423,2.89801261113,2.734226288599,2.3082563321768603,97476,-1.2499885522979555,-0.6249942761489777,0.6249942761489777,-0.31249713807448887,3.558244884474816
gdb 98011,CNC(=[NH2+])C#CC([O-])=O,-5.48309428303,-9.9323,-5.356071126484133,-2.087113307734,-7.811,-1.9577922372657108,3.398702113898,2.121238707465,3.398278889218423,98011,-1.7427379894004436,-0.8713689947002218,0.8713689947002218,-0.4356844973501109,5.141016878618866
gdb 98058,CNC(=N)C(=O)C(C)=O,-6.234128537181999,-10.5658,-6.3990876702661375,-2.936108551558,-8.4202,-1.8335159525173466,3.298019985624,2.145583307056,4.5655717177487904,98058,0.017822234424587663,0.008911117212293831,-0.008911117212293831,0.004455558606146916,4.5477494833242025
gdb 98059,CNC(=N)C(=O)C(N)=N,-5.94568784537,-9.9799,-5.876020952472384,-2.277593009874,-8.5124,-2.28632357262852,3.668094835496,1.467488695696,3.589697379843864,98059,-0.3939630342788652,-0.1969815171394326,0.1969815171394326,-0.0984907585697163,3.9836604141227294
gdb 98060,CNC(=N)C(=O)C(N)=O,-6.193311458152,-10.5879,-6.5551401726378105,-2.5850816719,-8.6821,-2.287787284278732,3.608229786252,1.90580223714,4.2673528883590786,98060,-0.6393392974373209,-0.31966964871866044,0.31966964871866044,-0.15983482435933022,4.906692185796399
gdb 98956,CNC(=N)NC(=O)C=O,-6.198753735356,-10.4869,-6.344399227270318,-2.685763800174,-9.0591,-2.5032965994076313,3.5157110737840003,1.427742772835,3.841102627862687,98956,-0.5604307288054736,-0.2802153644027368,0.2802153644027368,-0.1401076822013684,4.4015333566681605
gdb 100076,CC(C)(C[NH3+])CC([O-])=O,-4.021842853756,-10.7881,-6.215296515560654,-1.15648390585,-5.865,1.0661235422426394,2.865358947906,4.92314978167,7.2814200578032935,100076,-0.1357617393808982,-0.0678808696904491,0.0678808696904491,-0.03394043484522455,7.417181797184192
gdb 100443,CC(C[NH3+])C#CC([O-])=O,-4.723896613072,-10.2951,-6.842676279973764,-1.31975222197,-7.2394,-0.8353240284503455,3.404144391102,3.055731518636,6.007352251523419,100443,-0.7414093005002159,-0.37070465025010796,0.37070465025010796,-0.18535232512505395,6.748761552023635
gdb 100457,[NH3+]CC(O)C#CC([O-])=O,-4.38103314922,-10.3047,-6.773616236429269,-1.338800192184,-7.5756,-1.1643576246477447,3.042232957036,2.729102637678,5.609258611781524,100457,-1.4499553209921716,-0.7249776604960858,0.7249776604960858,-0.3624888302480429,7.059213932773695
gdb 100710,CC(C[NH3+])C(O)C([O-])=O,-4.32661037718,-10.8931,-6.2923834803045064,-1.2979831131539998,-6.3857,0.8042498559260245,3.028627264026,4.507407413159,7.096633336230531,100710,-0.8978483061756234,-0.4489241530878117,0.4489241530878117,-0.22446207654390585,7.994481642406154
gdb 101556,CCN(C)CC(=O)C=O,-6.05453338945,-9.7509,-5.564230550783604,-2.383717415352,-8.9213,-2.5508544871131207,3.670815974098,0.829594561321,3.013376063670483,101556,0.379527685571486,0.189763842785743,-0.189763842785743,0.0948819213928715,2.633848378098997
gdb 102015,C[NH2+][C-](C=O)C(=O)C=O,-5.776977252046,-10.6341,-6.038678166734482,-2.318410088904,-8.5563,-1.9338418305481102,3.4585671631419994,2.077818339459,4.104836336186372,102015,-0.9605742689136494,-0.4802871344568247,0.4802871344568247,-0.24014356722841235,5.065410605100022
gdb 103798,CC1(C[NH3+])CC1C([O-])=O,-4.049054239776,-10.3035,-6.766578553454928,-1.200022123482,-6.4603,0.3911587725285233,2.846310977692,3.843172131393,7.157737325983452,103798,-0.34689757277604044,-0.17344878638802022,0.17344878638802022,-0.08672439319401011,7.504634898759492
gdb 103799,CC1(C[NH3+])NC1C([O-])=O,-4.155178645254,-10.387,-6.5950497334522415,-1.390501825622,-6.5964,0.28127253753182774,2.76195568103,3.790601158019,6.876322270984069,103799,-1.0537799733930298,-0.5268899866965149,0.5268899866965149,-0.26344499334825744,7.930102244377099
gdb 109099,CCC1=CCC(=O)C1=O,-6.291272447823999,-10.7352,-6.339776685028334,-2.495284098034,-9.124,-2.5630932544768057,3.79598834979,1.611249785082,3.7766834305515284,109099,0.8895198041440588,0.4447599020720294,-0.4447599020720294,0.2223799510360147,2.8871636264074696
gdb 109102,CNC1=NCC(=O)C1=O,-6.225965121376,-10.2793,-6.237972835210075,-3.00685815521,-9.4515,-3.0486613474201767,3.219106966166,0.827763573986,3.1893114877898987,109102,-0.21559993315833628,-0.10779996657916814,0.10779996657916814,-0.05389998328958407,3.404911420948235
gdb 109422,CNC1C(=O)C=CC1=O,-5.90487076634,-10.1153,-6.13312234216929,-2.555149147278,-9.2369,-2.6672317400038006,3.352442757664,0.878442522619,3.46589060216549,109422,0.043068454240591414,0.021534227120295707,-0.021534227120295707,0.010767113560147853,3.4228221479248986
gdb 111938,CCC1C=CC(=O)C1=O,-6.288551309222,-10.7711,-6.329755793422669,-2.527937761258,-9.1827,-2.598356491216591,3.760613547964,1.588362548149,3.7313993022060785,111938,0.8158446887900529,0.40792234439502645,-0.40792234439502645,0.20396117219751325,2.9155546134160257
gdb 111941,CNC1C=CC(=O)C1=O,-6.13616754751,-10.1571,-5.903288262950468,-2.514332068248,-9.1333,-2.562263039569041,3.621835479262,1.023755511047,3.3410252233814273,111941,0.04306845424059147,0.021534227120295735,-0.021534227120295735,0.010767113560147867,3.2979567691408356
gdb 111942,COC1C=CC(=O)C1=O,-6.242291952987999,-10.8298,-6.276956338814131,-2.631341028134,-9.4064,-2.658181113781819,3.613672063456,1.423403205628,3.6187752250323117,111942,0.2479907633518557,0.12399538167592784,-0.12399538167592784,0.06199769083796392,3.370784461680456
gdb 112955,[NH3+]CC1CC(C1)C([O-])=O,-3.719796468934,-8.4309,-3.415016547113604,-1.246281479716,-3.3473,-1.5696077103859616,2.473514989218,5.08352604982,1.8454088367276422,112955,-0.34689757277604044,-0.17344878638802022,0.17344878638802022,-0.08672439319401011,2.192306409503683
gdb 113157,CC1(CC1C[NH3+])C([O-])=O,-4.046333101174,-10.2175,-6.621969630389532,-1.18369529187,-6.4197,0.528965103528817,2.862637809304,3.797839710658,7.150934733918349,113157,-0.3468975727760402,-0.1734487863880201,0.1734487863880201,-0.08672439319401005,7.497832306694389
gdb 113184,[NH3+]CC1CC1(O)C([O-])=O,-4.596003098778,-10.8219,-6.451721465546486,-1.1646473216559998,-6.4679,0.6822298107256222,3.42863463852,4.354023840585,7.133951276272108,113184,-1.0294908761444328,-0.5147454380722164,0.5147454380722164,-0.2573727190361082,8.163442152416541
gdb 113647,CCN1CC1C(=O)C=O,-6.457261902546,-10.5089,-6.392199609881242,-2.718417463398,-9.2382,-2.8052535867933073,3.738844439148,1.270730155346,3.586946023087935,113647,0.20760410614591898,0.10380205307295949,-0.10380205307295949,0.051901026536479745,3.379341916942016
gdb 115123,CCC1NCC(=O)C1=O,-5.902149627738,-10.4559,-6.478432265484815,-2.50344751384,-8.8936,-2.6909293103381233,3.398702113898,1.562313135914,3.787502955146692,115123,0.3281189341454346,0.1640594670727173,-0.1640594670727173,0.08202973353635865,3.459384021001257
gdb 115124,CCC1OCC(=O)C1=O,-6.430050516526,-11.1028,-6.571150192368123,-2.767397958234,-9.3138,-2.9202465674346554,3.662652558292,1.789030923296,3.650903624933467,115124,0.5321529311447857,0.26607646557239284,-0.26607646557239284,0.13303823278619642,3.1187506937886815
gdb 115131,COC1CCC(=O)C1=O,-6.179705765142,-10.6737,-6.20459847820837,-2.495284098034,-9.1407,-2.6694111132721092,3.684421667108,1.533003737536,3.5351873649362604,115131,0.5321529311447857,0.26607646557239284,-0.26607646557239284,0.13303823278619642,3.0030344337914747
gdb 115136,COC1OCC(=O)C1=O,-6.522569228994,-11.251,-6.597473371441009,-2.832705284682,-9.761,-3.2073566396409534,3.689863944312,1.490011647498,3.390116731800056,115136,0.07999045124767526,0.03999522562383763,-0.03999522562383763,0.019997612811918815,3.310126280552381
gdb 115143,OCC1OCC(=O)C1=O,-6.677674129308,-11.0311,-6.320385777990947,-3.00685815521,-9.2806,-2.658423102850826,3.6735371127,1.750509427493,3.661962675140121,115143,-0.22248790197545007,-0.11124395098772503,0.11124395098772503,-0.05562197549386251,3.884450577115571
gdb 116525,CCN=C(N)C(=O)C=O,-6.51712695179,-10.4933,-6.319521035843562,-2.767397958234,-8.4415,-1.960870514390226,3.747007854954,2.051781530133,4.3586505214533355,116525,-0.11811577464312509,-0.059057887321562544,0.059057887321562544,-0.029528943660781272,4.476766296096461
gdb 116639,CNC=[NH+][C-](C#N)C#N,-4.941587701232,-9.1786,-4.79184804522361,-1.303425390358,-6.9028,-1.207768229432256,3.638162310874,2.275760717752,3.5840798157913536,116639,-0.8280708372221719,-0.41403541861108595,0.41403541861108595,-0.207017709305543,4.4121506530135255
gdb 116799,CNC=[NH+]CCC([O-])=O,-4.010958299348,-10.5108,-6.246198733011157,-1.869422219574,-5.9539,0.18719289211746126,2.141536079774,4.556887750725,6.4333916251286185,116799,-1.3197687273148508,-0.6598843636574254,0.6598843636574254,-0.3299421818287127,7.753160352443469
gdb 116993,CNCC(=O)C#CC#N,-6.57154972383,-10.306,-6.838975891066231,-2.9333874129560003,-8.853,-2.854048262781387,3.638162310874,1.452981755625,3.984927628284844,116993,0.012121921905337313,0.006060960952668656,-0.006060960952668656,0.003030480476334328,3.9728057063795066
gdb 117020,CCNC(=N)C(=O)C#N,-6.800125366398,-10.7824,-6.994653953661015,-3.151078501116,-9.2711,-2.85481993282665,3.649046865282,1.511275307485,4.139834020834364,117020,0.18344612976342484,0.09172306488171242,-0.09172306488171242,0.0458615324408562,3.956387891070939
gdb 117026,CNCC(=O)C(=O)C#N,-6.568828585228,-10.8748,-6.782012906887047,-3.703469637322,-8.4271,-1.8766385869353706,2.865358947906,2.447659784056,4.905374319951677,117026,-0.17454031468735678,-0.08727015734367839,0.08727015734367839,-0.043635078671839196,5.079914634639033
gdb 117031,CCCC(=O)C(=O)C=O,-6.691279822318,-11.1575,-6.535517347094651,-3.06128092725,-9.1331,-2.435629592172968,3.629998895068,2.024449420795,4.099887754921683,117031,0.4652078748440195,0.23260393742200974,-0.23260393742200974,0.11630196871100487,3.634679880077664
gdb 117032,CCNC(=N)C(=O)C=O,-6.323926111047999,-10.6771,-6.465903543588729,-3.295298847022,-8.6016,-2.0091224377869534,3.028627264026,2.075514652763,4.456781105801776,117032,-0.014771225627607076,-0.007385612813803538,0.007385612813803538,-0.003692806406901769,4.471552331429383
gdb 117033,CCNC(=O)C(=O)C=O,-6.645020466084,-11.0953,-6.679567008267964,-3.202780134554,-9.009,-2.3718755503383044,3.439519192928,2.086283983429,4.307691457929659,117033,-0.20557111404105474,-0.10278555702052737,0.10278555702052737,-0.051392778510263686,4.513262571970714
gdb 117036,COCC(=O)C(=O)C=O,-6.742981455756,-11.369,-6.662976029263679,-3.548364737008,-9.1036,-2.297807718969746,3.194616718748,2.265376130048,4.365168310293933,117036,-0.17648441034324888,-0.08824220517162444,0.08824220517162444,-0.04412110258581222,4.541652720637182
gdb 117037,OCCC(=O)C(=O)C=O,-6.718491208338,-10.9652,-6.333685403914789,-3.499384242172,-9.1364,-2.180374573698003,3.219106966166,1.828850804397,4.153310830216785,117037,-0.3012336097855167,-0.15061680489275836,0.15061680489275836,-0.07530840244637918,4.454544440002302
gdb 117630,CC(C)(CC[NH3+])C([O-])=O,-3.937487557094,-10.674,-6.273158298033704,-1.308867667562,-5.8664,1.2215689379729446,2.628619889532,4.807645630391,7.494727236006648,117630,-0.13576173938089797,-0.06788086969044899,0.06788086969044899,-0.03394043484522449,7.6304889753875464
gdb 119758,C[NH2+]CC1=CC(=O)[CH-]N1,-4.628656762002,-8.5378,-3.6583764153943097,-2.427255632984,-7.7661,-1.4845914607123656,2.20412226762,0.771778255483,2.173784954681944,119758,-0.19996929064936994,-0.09998464532468497,0.09998464532468497,-0.049992322662342485,2.373754245331314
gdb 121600,C[NH2+]CCC(=O)C([O-])=O,-4.05449651698,-10.9189,-6.3637639443419385,-1.191858707676,-7.9607,-0.9434189284204245,2.862637809304,2.958162999081,5.420345015921514,121600,-1.0505065139195446,-0.5252532569597723,0.5252532569597723,-0.26262662847988616,6.470851529841059
gdb 122806,OCCNCC(=O)C=O,-6.051812250847999,-10.1066,-6.035122899141895,-2.93882969016,-9.1556,-2.6775850624268993,3.11570369929,0.951027100643,3.3575378367149953,122806,-0.39886045284599914,-0.19943022642299957,0.19943022642299957,-0.09971511321149978,3.7563982895609946
gdb 123519,C1=NC=C2N=CN=NN12,-6.666789574899999,-10.6568,-6.661400502023565,-2.9469931059659995,-9.2533,-2.834815786577319,3.719796468934,1.403473169146,3.8265847154462462,123519,-0.004355920377823896,-0.002177960188911948,0.002177960188911948,-0.001088980094455974,3.8309406358240703
gdb 125054,CC1=C(N)ON=NC1=N,-5.708948786995999,-10.1614,-5.756744372929186,-1.989152318062,-8.3566,-1.6505134576082532,3.719796468934,1.804765604316,4.106230915320932,125054,0.08846783251231177,0.044233916256155886,-0.044233916256155886,0.02211695812807794,4.01776308280862
gdb 125100,CC1=C([N-]N=N1)[NH+]=CN,-5.19737472982,-8.9702,-5.132598818152796,-1.556491280344,-7.3487,-1.4984653635380143,3.638162310874,1.621468993232,3.6341334546147817,125100,-0.9946137962480128,-0.4973068981240064,0.4973068981240064,-0.2486534490620032,4.628747250862794
gdb 125276,CC1=CC2=C(N1)ON=N2,-5.317104828308,-10.602,-5.859302737702182,-1.725201873668,-7.308,-0.510886935924334,3.59190295464,3.294056149001,5.348415801777848,125276,0.8120551703637755,0.40602758518188775,-0.40602758518188775,0.20301379259094385,4.536360631414072
gdb 125284,CC1=CC2=C(ON=N2)O1,-5.80963091527,-11.2472,-6.335930231501021,-2.097997862142,-7.8691,-0.8833214382892846,3.71435419173,3.378097431304,5.452608793211737,125284,0.925962616909414,0.462981308454707,-0.462981308454707,0.2314906542273535,4.526646176302323
gdb 125361,CC1=CNC2=C1N=NO2,-5.355200768736,-10.6868,-5.991688803970843,-1.79595147732,-7.3365,-0.5592647717086606,3.559249291416,3.35029095678,5.432424032262182,125361,0.8120551703637755,0.40602758518188775,-0.40602758518188775,0.20301379259094385,4.620368861898407
gdb 125389,CC1=COC2=C1N=NO2,-5.90487076634,-11.4107,-6.50997158709735,-2.187795436008,-7.9256,-0.9529782591532239,3.717075330332,3.485141480377,5.5569933279441255,125389,0.925962616909414,0.462981308454707,-0.462981308454707,0.2314906542273535,4.631030711034711
gdb 125619,CC1=NNC(C[NH3+])=C1[O-],-6.002831756011999,-9.8334,-5.238613962856918,-2.332015781914,-5.5308,0.9049901428561034,3.670815974098,4.302600054255,6.143604105713021,125619,-0.2917536808208046,-0.1458768404104023,0.1458768404104023,-0.07293842020520115,6.435357786533826
gdb 125630,CC1=N[N-]C(=N1)[NH+]=CN,-4.982404780262,-9.101,-4.908667945695558,-1.540164448732,-7.3886,-1.499528577425156,3.44224033153,1.712326595667,3.4091393682704014,125630,-0.9946137962480133,-0.49730689812400664,0.49730689812400664,-0.24865344906200332,4.403753164518415
gdb 126081,CC1OC2=C(O1)N=NO2,-6.073581359664,-11.1197,-5.917788460787073,-2.38099627675,-8.0039,-0.7677772899972793,3.692585082914,3.115806322248,5.150011170789794,126081,0.5927260856747514,0.2963630428373757,-0.2963630428373757,0.14818152141868784,4.557285085115042
