smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PC1,PC2,PC3,Cluster,PCA1,PCA2,PCA3,tSNE1,tSNE2,UMAP1,UMAP2,Subcluster
gdb 129053,N=C1C=CON=NC1=O,-7.276324621748,-11.0085,-6.961720640552724,-3.48305741056,-8.9912,-2.5718105838010223,3.793267211188,2.017274083044,4.389910056751702,129053,2.676324621748001,0.9135625232521977,0.17655526946919575,1.71694258944,0.0,0.0,6.063594446023222,-5.887039176554026,-6.063594446023222,1.9660665530708525,-0.7749894939609837,-0.009762240206966559,0,-1.5357662408362251,0.7229581017705107,1.05273685701566,12.343347,12.0037155,13.136279,9.717494,1.0
gdb 129156,N=C1N=NON=CC1=O,-6.854548138438,-11.2001,-7.340058351037086,-3.161963055524,-9.2267,-2.7371117542007704,3.689863944312,1.973476810277,4.602946596836315,129156,2.2545481384380004,1.2724373410738619,0.20715696386368285,2.038036944476,0.0,0.0,5.800891105528,-5.593734141664317,-5.800891105528,2.0589643023178916,-0.5487374759613656,-0.35005077520617356,0,-1.1453226630661797,0.5120885650589454,0.6925494622901439,12.295582,11.680261,13.236115,9.74118,1.0
gdb 129170,N=C1NC2=C(N1)N=NO2,-5.83684230129,-10.3341,-5.4202088006856695,-2.296640980088,-7.5535,-0.7166161278782924,3.540201321202,2.780601778429,4.703592672807377,129170,1.23684230129,2.022397780835128,0.180627773789714,2.903359019912,0.0,0.0,6.395365337631613,-6.214737563841899,-6.395365337631613,0.5954176982029875,-0.27359815652598346,-0.33691045092086674,0,-0.24824297903312414,-0.18538642291439753,-0.07382793207519785,-0.797234,-3.4839072,6.752427,1.9410106,0.0
gdb 129175,N=C1NC2=C(O1)N=NO2,-6.386512298894,-11.1447,-6.10230175475526,-2.704811770388,-8.0643,-1.0399702616003383,3.681700528506,3.08038976246,5.062331493154922,129175,1.786512298894,1.3056519185656532,0.16843682278503508,2.4951882296120003,0.0,0.0,5.975423661359264,-5.806986838574229,-5.975423661359264,1.4834031025781855,-0.4671563399500848,-0.44449987104199684,0,-0.7557407445060773,0.13847690352279524,0.3577654697806467,2.3978624,-3.4470165,6.7438874,2.9416723,1.0
gdb 129177,N=C1NC2=C(ON=N2)O1,-6.239570814386,-11.0776,-6.0593013667495175,-2.691206077378,-8.1473,-1.1193290918877752,3.548364737008,2.930242520405,4.939972274861742,129177,1.6395708143860002,1.9729005920895721,0.23358180021759997,2.508793922622,0.0,0.0,5.95565939336919,-5.722077593151591,-5.95565939336919,1.4841027998509038,-0.2881327380937591,-0.4558625646950609,0,-0.5763756174663862,0.1725404066989642,0.19267533741739365,2.2790995,-3.3658972,6.769865,2.8871803,0.0
gdb 129188,N=C1NN=C(C=N1)C#C,-6.17698462654,-10.1386,-6.225331290210454,-2.40820766277,-8.4546,-2.333865274242838,3.76877696377,1.683966587213,3.8914660159676155,129188,1.5769846265400005,0.9889601964351334,0.11261853959107938,2.79179233723,0.0,0.0,6.8020217280308035,-6.689403188439724,-6.8020217280308035,0.22640677156330144,-0.5693419201779918,0.05555412812796954,0,-0.6099193342518331,-0.10418246760021495,0.23760004365083795,5.905547,9.048494,14.12465,8.374583,1.0
gdb 129200,N=C1NN=CC(=N1)C#C,-6.23140739858,-10.0766,-6.27914139990629,-2.549706870074,-8.4936,-2.4705707142081197,3.681700528506,1.582931414236,3.8085706856981707,129200,1.6314073985800002,1.3056519185656532,0.1538131470211159,2.650293129926,0.0,0.0,6.8132133763824525,-6.659400229361337,-6.8132133763824525,0.2938983801695357,-0.5115281789047502,0.12682396210425056,0,-0.627791365447026,0.011199902251760274,0.24835237305820262,6.1352744,9.425375,14.133662,8.353811,1.0
gdb 129201,N=C1NN=CC(=N1)C#N,-6.811009920806001,-10.5413,-6.856309779839618,-3.240876074982,-9.235,-3.1505838343925783,3.572854984426,1.306266963515,3.70572594544704,129201,2.211009920806001,1.8309325887147991,0.29232547574345563,1.9591239250180001,0.0,0.0,6.035188196023222,-5.742862720279767,-6.035188196023222,1.8272971764828956,-0.3988791305182427,-0.09733033140544595,0,-1.0514049653651523,0.6490301990176984,0.5858202708030119,12.732737,10.129755,13.073319,9.701911,1.0
gdb 129204,N=C1NN=CC(C=O)=C1,-6.239570814386,-10.4577,-6.213702876624482,-2.563312563084,-8.8202,-2.5600221248974138,3.676258251302,1.637566598212,3.653680751727068,129204,1.6395708143860002,1.3282331391751123,0.1572563204659989,2.636687436916,0.0,0.0,6.936772893384446,-6.779516572918447,-6.936772893384446,0.14523089361678543,-0.5187683117324673,0.22932804086498612,0,-0.6325576168570132,0.02313212097443204,0.2520318352690969,6.2368574,9.798774,14.148396,8.284176,1.0
gdb 129205,N=C1NN=CC(C=O)=N1,-6.511684674586,-10.4304,-6.602568441966753,-3.227270381972,-9.407,-3.0759250254311743,3.284414292614,1.023400934411,3.5266434165355784,129205,1.9116846745860003,4.270716683591684,0.5895499940002112,1.9727296180279998,0.0,0.0,6.5624641843979665,-5.972914190397756,-6.5624641843979665,1.2893588886498304,0.2170903197440041,0.48949930114007906,3,-0.5771157228581271,1.0371767027108396,0.11116444425810046,12.827738,7.2861896,12.461946,10.151599,
gdb 129208,N=C1NN=CC=C1C=O,-6.225965121376,-10.4383,-6.224863005924629,-2.636783305338,-8.8029,-2.6289671866264035,3.589181816038,1.635387374315,3.5958958192982253,129208,1.6259651213760005,1.7415122127668012,0.20447554237293009,2.563216694662,0.0,0.0,6.950934431845984,-6.746458889473054,-6.950934431845984,0.17073060028983741,-0.42526475168980815,0.28116536522787305,0,-0.5854897893524438,0.10694945155597622,0.20483726767940105,6.283473,9.942556,14.0827875,8.384443,1.0
gdb 129214,N=C1NN=CN=C1C#C,-6.212359428366,-10.1736,-6.179595107531478,-2.443582464596,-8.4283,-2.404673801561606,3.766055825168,1.745237237597,3.774921305969872,129214,1.6123594283659999,0.9976811543354851,0.11616017278500519,2.756417535404,0.0,0.0,6.851919310448387,-6.735759137663382,-6.851919310448387,0.18991951460845646,-0.5796298942322924,0.11203982846367833,0,-0.6386736842452788,-0.07467590959915701,0.2626285844597293,5.839235,9.254327,14.155392,8.354499,1.0
gdb 129215,N=C1NN=CN=C1C#N,-6.859990415642,-10.623,-6.822742029551072,-3.145636223912,-9.2079,-3.105664947284533,3.71435419173,1.415042314069,3.7170770822665387,129215,2.259990415642,1.1773746219737515,0.1921431414632058,2.054363776088,0.0,0.0,6.067566561407838,-5.875423419944632,-6.067566561407838,1.7047339771314187,-0.6011941361049694,-0.15686145909791707,0,-1.1598183812998843,0.486545063429304,0.7096796857321237,12.394953,10.328176,13.141114,9.656639,1.0
gdb 129216,N=C1NN=CN=C1C=O,-6.628693634472,-10.4527,-6.634019301280673,-3.083050036066,-9.3457,-3.1043858094960988,3.545643598406,1.107030068806,3.529633491784574,129216,2.028693634472001,1.9892761822061256,0.2914171915271535,2.116949963934,0.0,0.0,6.62488183145679,-6.333464639929637,-6.62488183145679,0.9519658024715512,-0.38483101038071305,0.28353013629656226,0,-0.8882027681189276,0.5315162715795286,0.4452527129025457,12.557404,8.25689,12.780979,9.873616,0.0
gdb 129243,N=C1OC2=C(O1)N=NO2,-6.813731059408,-12.0111,-6.792002826597116,-3.112982560688,-8.6692,-1.413710821967985,3.70074849872,3.341946159961,5.378292004629131,129243,2.2137310594080004,1.229352724366097,0.19651919910995908,2.087017439312,0.0,0.0,5.457601462166229,-5.26108226305627,-5.457601462166229,2.4587078156271973,-0.5235093991064728,-0.6437009993394552,0,-1.1160870036901607,0.46545631102073054,0.6695172167440653,3.7559023,-3.7205567,6.726964,3.0934265,1.0
gdb 129291,N=C1ON=CC(C=O)=N1,-7.458640908082,-11.0211,-7.4964071876278195,-3.76877696377,-10.0889,-3.6323148734834505,3.689863944312,0.932161513376,3.864092314144369,129291,2.858640908082,1.2724373410738619,0.2626634407128111,1.4312230362299998,0.0,0.0,6.214829061407837,-5.952165620695026,-6.214829061407837,1.9911630959872784,-0.6995362018418163,0.2728174778425783,0,-1.6442357471013251,1.0050932888886797,1.120223953383436,13.937588,12.438735,12.981827,9.882552,1.0
gdb 129305,N=C1ON=CN=C1C=O,-7.328026255185999,-10.9617,-7.187928778433522,-3.629998895068,-10.0194,-3.6188860076126823,3.698027360118,0.942286717723,3.56904277082084,129305,2.7280262551859993,1.2399969399499469,0.24427148820343156,1.5700011049319997,0.0,0.0,6.130947330638606,-5.886675842435174,-6.130947330638606,1.991342049890752,-0.678756472751689,0.1356440060910497,0,-1.5402173814695173,0.8862177699728189,1.0334494985426175,13.86493,12.249636,12.973049,9.905776,1.0
gdb 129336,N=C1[N-]N=C(NC=[NH2+])O1,-4.215043694498,-9.1379,-4.189500594145249,-1.980988902256,-7.744,-1.6138033310609223,2.234054792242,1.393849752325,2.5756972630843267,129336,0.0,51.10219898618334,0.0,3.219011097744,0.0,0.0,7.728432768644321,-7.728432768644321,-7.728432768644321,-2.53929132267314,1.5559488809118394,-1.270028557435361,4,2.6816656422415397,-0.79639040225381,0.7760493266090366,-18.933367,10.7569475,10.851223,2.3755288,
gdb 129337,N=C1[N-]C(NC=[NH2+])=NO1,-4.127967259234,-9.2773,-4.31707264471797,-2.24493934665,-7.9232,-2.0228592695784484,1.883027912584,1.354074245,2.2942133751395217,129337,0.0,94.88583031604122,0.0,2.9550606533500003,0.0,0.0,7.689064785276338,-7.689064785276338,-7.689064785276338,-2.8525240335673256,3.1808183900298785,-2.4310553822428544,4,4.408226551509025,-0.3294023157394882,2.2518831874967398,-19.152697,12.4188385,10.678154,2.4752977,
gdb 129387,NC(=[NH2+])C1=N[N-]C(=N)O1,-5.379691016153999,-9.6561,-4.908830727735294,-1.91840271441,-7.75,-1.4513760811049727,3.461288301744,1.90613430694,3.4574546466303215,129387,0.7796910161539994,2.5622137236472833,0.14425852997656022,3.28159728559,0.0,0.0,7.72919243600399,-7.5849339060274295,-7.72919243600399,-1.4559566212031738,-0.2744881703158289,0.4611327824276974,1,0.152871183590203,-0.5421893140708464,-0.385264886686706,-12.129728,4.3776755,11.026698,-0.46221426,
gdb 129393,NC(=[NH2+])C1=NOC(=N)[N-]1,-4.511647802116,-9.2702,-4.3485030405832585,-1.95921979344,-7.915,-1.9689691837575345,2.552428008676,1.355150995789,2.379533856825724,129393,0.0,26.610047352252987,0.0,3.24078020656,0.0,0.0,7.68190220731376,-7.68190220731376,-7.68190220731376,-2.276465273077164,0.6530028408320632,-0.67369242454895,1,1.715843705810275,-1.0576191463929017,-0.04951825674261678,-18.48229,9.468311,10.807703,2.1514611,
gdb 129401,NC(=[NH2+])N1C=C([O-])C=N1,-4.34021607019,-8.6655,-3.9541431202103117,-1.2979831131539998,-7.133,-0.9706297248321759,3.044954095638,1.532455804799,2.983513395378136,129401,0.0,8.172582823388202,0.0,3.902016886846,0.0,0.0,7.514658220018491,-7.514658220018491,-7.514658220018491,-1.9096469979376463,-0.015172440837621494,-0.3272495787628672,1,0.9887819122893877,-1.254269721482106,-0.6709978744475679,-16.838139,6.4491305,10.961212,1.1654209,
gdb 129643,NC1=C(N)C(=N)N=NO1,-5.396017847766,-9.8447,-5.355426965736484,-1.978267763654,-8.1423,-1.5135209482145209,3.420471222714,1.702330691607,3.8419060175219633,129643,0.7960178477660003,2.8896978829362383,0.1661035308104703,3.221732236346,0.0,0.0,6.70054669795825,-6.5344431671477805,-6.70054669795825,-0.1075566730180343,-0.1433077298724162,-0.31191982299375165,1,0.16050028180313947,-0.48737946767219237,-0.38428138075105567,-7.532437,4.8184705,11.67856,-1.8467897,
gdb 129736,NC1=C(O)ON=NC1=N,-4.6531470094200005,-10.2972,-5.684948855011515,-2.519774345452,-8.4605,-1.8131571704793235,2.133372663968,1.836661809607,3.871791684532192,129736,0.05314700942000067,61.689842305562266,0.23675333809494725,2.6802256545480003,0.0,0.0,6.528734255503331,-6.2919809174083845,-6.528734255503331,-0.77880738625845,2.4104539318144425,-2.1675851539229134,4,3.148731411209965,-0.2070902614321639,0.9242238731843757,-17.064947,11.328719,10.668408,2.232109,
gdb 129860,NC1=CC2=C(N1)ON=N2,-4.957914532844,-9.8674,-5.111486003056022,-1.559212418946,-7.0949,-0.25181745097986946,3.398702113898,2.772488961058,4.859668552076153,129860,0.35791453284399993,3.0793485445386213,0.0795869388162637,3.640787581054,0.0,0.0,6.348587881876957,-6.269000943060694,-6.348587881876957,-0.04861411805665736,-0.09575248888778715,-0.8643318538121936,1,0.5111591238562508,-0.929286935360915,-0.6389014092426647,-2.2316895,-3.9902859,6.8017273,1.8105779,
gdb 129868,NC1=CC2=C(ON=N2)O1,-5.227307254442,-10.3603,-5.469818979689151,-1.872143358176,-7.6188,-0.5955284480196295,3.357885034868,2.741443963318,4.874290531669522,129868,0.6273072544419998,3.465339544227829,0.15697472234691207,3.327856641824,0.0,0.0,5.933503799170075,-5.776529076823163,-5.933503799170075,0.7466522786868784,-0.012841964113495726,-0.997961106010867,1,0.32510459201579534,-0.6070246614267218,-0.4910891426082571,-1.5960705,-3.6093364,6.749706,1.7716386,
gdb 129915,NC1=CNC2=C1N=NO2,-5.055875522516,-9.8067,-5.294496212822285,-1.798672615922,-7.178,-0.42519682473067816,3.257202906594,2.628679340167,4.869299388091607,129915,0.4558755225159999,4.608973558366441,0.15172393923225094,3.4013273840780003,0.0,0.0,6.26319667308575,-6.111472733853499,-6.26319667308575,0.19738790757200153,0.04987841055626001,-0.8450413264442592,1,0.5160180955602726,-0.7151236491518076,-0.5850633596749287,-2.1349013,-3.8042426,6.789837,1.8062547,
gdb 129940,NC1=COC2=C1N=NO2,-5.600103242916,-10.4042,-5.821868244572505,-2.195958851814,-7.7395,-0.8174386710886737,3.404144391102,2.664735269754,5.004429573483831,129940,1.0001032429160002,3.0309150939909215,0.2188881371280557,3.0040411481860003,0.0,0.0,5.828952750219026,-5.61006461309097,-5.828952750219026,1.2012428418686014,-0.04667307848374315,-0.8480872950659804,1,0.011232850081937537,-0.25576451076689616,-0.271192010452373,0.7325609,-3.6431518,6.7784843,2.5518842,
gdb 129994,NC1=[NH+]C2=C(C1)C=N[N-]2,-4.764713692102,-8.6694,-4.644357267022829,-1.235396925308,-7.0169,-1.2135847290119843,3.529316766794,1.652504738043,3.430772538010845,129994,0.16471369210200032,2.090145532365326,0.024860499336375377,3.9646030746920005,0.0,0.0,7.869168621762497,-7.8443081224261215,-7.869168621762497,-2.1749184183590575,-0.2872342858998335,0.19862625472498782,1,0.616812066454073,-1.1665572647122497,-0.7697428926107248,-14.760027,3.4430275,10.8386,-0.045619164,
gdb 129996,NC1=[NH+]C2=C(C1)N=N[N-]2,-5.172884482402,-9.1391,-5.077533207616384,-1.575539250558,-7.367,-1.5574482108627752,3.597345231844,1.772068471474,3.520084996753609,129996,0.5728844824020001,1.698307899976457,0.07025659660456036,3.624460749442,0.0,0.0,7.60397829878985,-7.53372170218529,-7.60397829878985,-1.5118029658119576,-0.3435069328779492,0.21679386855741672,1,0.26743740399800775,-0.8228880069184894,-0.5023654813135866,-13.311927,3.757752,10.898861,-0.16956386,
gdb 129999,NC1=NC2=C(C1)ON=N2,-5.406902402174,-10.4393,-5.651751319943268,-1.684384794638,-7.4188,-0.9070977395938278,3.725238746138,3.020497233669,4.744653580349441,129999,0.8069024021740006,1.1372491682491812,0.06626439777931181,3.5156152053620002,0.0,0.0,6.186904365393442,-6.12063996761413,-6.186904365393442,0.4522587795792574,-0.3252788222858921,-0.7806895261593519,1,0.041765293776324486,-0.6854978894340037,-0.3285165865789049,-1.253157,-3.8887105,6.7946353,1.8548124,
gdb 130009,NC1=NC2=C(ON=N2)O1,-5.804188638066,-10.9813,-5.933819541760973,-2.166026327192,-7.8948,-0.7655883050688101,3.638162310874,3.086452447869,5.168231236692162,130009,1.204188638066,1.4965601013049,0.13013445780052224,3.033973672808,0.0,0.0,5.514628127860506,-5.384493670059984,-5.514628127860506,1.644130369646596,-0.2852158518641521,-1.0794308998145996,1,-0.26115087592670405,-0.30633353588509943,-0.06421458349971142,1.4179053,-3.8878045,6.7187824,2.8246932,
gdb 130182,NC1=NNC2=C1N=NO2,-5.790582945055999,-10.4659,-6.048916918734622,-2.269429594068,-7.5702,-0.8220311214583993,3.52387448959,2.895702910467,5.226885797276223,130182,1.1905829450559995,2.124784918030066,0.1826746362437893,2.9305704059320004,0.0,0.0,5.871443659309935,-5.688769023066145,-5.871443659309935,1.236254952990983,-0.20525904889778004,-0.7611673973617976,1,-0.20346247266879872,-0.21028712758487836,-0.10981675389710867,1.0382605,-3.7409961,6.7950864,2.6820564,
gdb 130355,NC=[NH+]C1=C([O-])C=NN1,-4.274908743742,-8.6145,-3.766700185515717,-1.3224733605719998,-6.9396,-0.8767262508486399,2.95243538317,1.674949898403,2.8899739346670774,130355,0.0,10.364476507303424,0.0,3.877526639428001,0.0,0.0,7.6994715803423786,-7.6994715803423786,-7.6994715803423786,-2.1640282730911107,0.049848973279392514,-0.2406067524361709,1,1.0752169072172193,-1.2308913902152707,-0.5971147628843207,-16.96595,6.6109285,10.968674,1.1713501,
gdb 130356,NC=[NH+]C1=C(O)N=N[N-]1,-4.985125918864,-9.2622,-4.894650757698851,-1.4884628152939998,-7.345,-1.3713755965241183,3.49666310357,1.917239036773,3.523275161174732,130356,0.3851259188640002,2.3059080077031666,0.0641280957740919,3.7115371847060006,0.0,0.0,7.691901375712928,-7.627773279938836,-7.691901375712928,-1.7593748842414951,-0.2754246076637026,0.1887576336047849,1,0.45094797718663576,-0.9488662901930547,-0.6266280814743856,-13.99613,3.7841916,10.794793,-0.049217455,
gdb 130357,NC=[NH+]C1=C([O-])ON=C1,-4.851790127366,-9.5646,-4.60533928383634,-1.46941484508,-7.2837,-1.3340579125447285,3.379654143684,2.280866998839,3.271281371291612,130357,0.251790127366,3.2543920438346974,0.05917144650417213,3.73058515492,0.0,0.0,7.413430585692138,-7.354259139187966,-7.413430585692138,-1.5045322731528183,-0.1790975312247867,-0.10944854483204963,1,0.6014107887061612,-1.0339438122135303,-0.6968035614663682,-14.351505,4.5231395,10.784216,0.078200206,
gdb 130358,NC=[NH+]C1=C([O-])ON=N1,-5.11574057176,-9.9492,-4.951230361083863,-1.71431731926,-7.5607,-1.3838939661448337,3.4014232525,2.388505792584,3.567336394939029,130358,0.5157405717600001,3.055045526541275,0.11377650870023569,3.48568268074,0.0,0.0,7.043907170823305,-6.930130662123069,-7.043907170823305,-0.7931803834684076,-0.15614457961121742,-0.22219206074503808,1,0.38778858574399777,-0.7639774053153169,-0.5489018116423268,-9.404603,3.8666263,11.53691,-1.2023162,
gdb 130366,NC=[NH+]C1=NC(O)=N[N-]1,-4.664031563828,-9.3976,-4.5968371154158945,-1.5864238049659998,-7.4966,-1.5309367602426636,3.077607758862,1.901072060655,3.065900355173231,130366,0.06403156382800007,7.502049223312791,0.03468787033696983,3.6135761950340006,0.0,0.0,7.724787862199415,-7.6900999918624455,-7.724787862199415,-2.089608325194979,-0.024843685327557315,-0.08039267518959599,1,0.9210657896350781,-1.155374714553697,-0.6788691325684352,-15.91342,4.857761,10.82348,0.67509955,
gdb 130370,NC=[NH+]C1=N[N-]C(=N)O1,-4.215043694498,-9.1216,-3.973557833735176,-1.980988902256,-7.7894,-1.7941661402535485,2.234054792242,1.332178082487,2.1793916934816275,130370,0.0,51.10219898618334,0.0,3.219011097744,0.0,0.0,7.896105949517502,-7.896105949517502,-7.896105949517502,-2.753568699426198,1.541296244265563,-1.1400743625096084,4,2.6816656422415397,-0.79639040225381,0.7760493266090366,-19.149189,10.803731,10.829724,2.3749073,
gdb 130374,NC=[NH+]C1=NNC=C1[O-],-3.806872904198,-8.5075,-3.579802420087039,-1.2245123709,-7.0011,-1.1341180368623793,2.582360533298,1.506356178914,2.4456843832246595,130374,0.0,24.915117209262835,0.0,3.9754876291,0.0,0.0,7.6840804872249695,-7.6840804872249695,-7.6840804872249695,-2.26517570704437,0.5900445243582412,-0.6282402310602819,1,1.6490059392764993,-1.0756969567574033,-0.10665000257746425,-19.33293,8.644328,10.945828,1.7383828,
gdb 130377,NC=[NH+]C1=NOC(=N)[N-]1,-4.127967259234,-9.1687,-3.9397540942454112,-2.24493934665,-8.0168,-2.2976926442854966,1.883027912584,1.151825410196,1.6420614499599147,130377,0.0,94.88583031604122,0.0,2.9550606533500003,0.0,0.0,7.710320502532055,-7.710320502532055,-7.710320502532055,-2.8796877058424086,3.178960893798328,-2.4145812531713404,4,4.408226551509025,-0.3294023157394882,2.2518831874967398,-19.33731,12.404382,10.6313925,2.505767,
gdb 130382,NC=[NH+]C1=NOC([O-])=C1,-4.283072159548,-9.1051,-4.0150984303089405,-2.06806533752,-7.8543,-2.167435596204617,2.215006822028,1.250828951365,1.8476628341043235,130382,0.0,52.99068483768426,0.0,3.13193466248,0.0,0.0,7.351726739538292,-7.351726739538292,-7.351726739538292,-2.0735615388465263,1.658804361072098,-1.6107541674248806,4,2.7561360721686867,-0.7762481626218866,0.8397053387030307,-18.62256,11.01968,10.820561,2.3468845,
gdb 130383,NC=[NH+]C1=NOC=C1[O-],-4.250418496324,-9.0213,-3.9894987112424216,-1.798672615922,-7.6262,-1.8286582171584715,2.451745880402,1.395170025233,2.16084049408395,130383,0.0,33.01732767124132,0.0,3.4013273840780003,0.0,0.0,7.410980585692138,-7.410980585692138,-7.410980585692138,-1.9834426308752768,0.9139575083781881,-1.0491078940258043,4,1.9685079869006408,-0.9892802835566256,0.16645472137155468,-18.705095,9.817822,10.866263,2.0958471,
gdb 130386,[NH3+]CC#CC1=CN=N[N-]1,-6.914413187681999,-10.2237,-6.419892702954682,-3.453124885938,-6.9031,-0.7602980573275011,3.461288301744,3.3206457155,5.65959464562718,130386,2.3144131876819998,2.5622137236472833,0.4282130193833419,1.7468751140619998,0.0,0.0,7.63997927265007,-7.211766253266728,-7.63997927265007,-0.0009543558202804239,-0.33125555863114076,1.3313869537938854,0,-1.057031726878764,0.977235744750618,0.549405136112486,22.645678,-4.040654,9.443916,14.331879,0.0
gdb 130387,[NH3+]CC#CC1=NC=N[N-]1,-6.83005789102,-8.5265,-4.709393883294342,-3.423192361316,-5.6378,-1.5047784253419092,3.404144391102,2.888752391591,3.204615457952433,130387,2.2300578910200004,3.0309150939909215,0.4880828263588457,1.776807638684,0.0,0.0,7.59321477560865,-7.105131949249804,-7.59321477560865,0.07061860666464245,-0.18658375698289814,1.3222475313991697,0,-0.9416288615221122,1.0396686737119707,0.4336447240433608,22.297108,-4.6817822,9.374649,14.075162,0.0
gdb 130404,NC1=NOC(C[NH3+])=C1[O-],-6.223243982773999,-10.108,-5.547535582236316,-2.465351573412,-6.0686,0.48611283527063337,3.757892409362,4.039369422952,6.033648417506949,130404,1.6232439827739993,1.0242691988607229,0.1200608832216893,2.734648426588,0.0,0.0,7.07076501380987,-6.950704130588181,-7.07076501380987,-0.07822866184069575,-0.5952358197022604,0.28990181675889226,0,-0.6454456585310661,-0.0600927068091668,0.26814911615705994,-12.069431,-10.732065,6.658508,-0.7865692,1.0
gdb 130482,O1C=CC2=CC=CC2=N1,-5.53751705507,-10.0938,-5.518334955726047,-1.970104347848,-8.1743,-1.9201449698482713,3.567412707222,1.919523499646,3.5981899858777755,130482,0.9375170550700005,1.861653849090924,0.12603226137288828,3.229895652152,0.0,0.0,6.6001096917212445,-6.474077430348356,-6.6001096917212445,0.0744896211453369,-0.2836051791485765,-0.3563443362284781,1,-0.01829113217808304,-0.4819754490213025,-0.26237468867754177,-6.598789,4.759113,11.598565,-2.0015116,
gdb 130484,O1C=CC2=CN=CC2=N1,-5.923918736554,-10.4693,-5.885437886016881,-2.538822315666,-8.7861,-2.499321303855193,3.385096420888,1.68319124037,3.3861165821616876,130484,1.3239187365539997,3.203489817853336,0.3062586018913924,2.661177684334,0.0,0.0,6.220487222536298,-5.914228620644906,-6.220487222536298,1.0149161167331255,-0.04458163951962154,-0.31783293319490313,0,-0.22617679585692754,0.11794005645615602,-0.09733710119042915,8.090083,7.2988005,13.929825,8.87036,0.0
gdb 130487,O1C=NC2=CC=CC2=N1,-5.981062647196,-10.5187,-5.959850042549216,-2.348342613526,-8.6763,-2.3140414636850366,3.63272003367,1.842315595849,3.6458085788641794,130487,1.3810626471959997,1.5221341649643025,0.15179935717296722,2.8516573864740002,0.0,0.0,6.225997991767068,-6.074198634594101,-6.225997991767068,0.8762703982733271,-0.3714125014552198,-0.4337955810951085,0,-0.40403903007209896,-0.15160414121376783,0.056116800745799576,7.1668425,7.583176,13.959937,8.773564,1.0
gdb 130489,O1C=NC2=CN=CC2=N1,-6.427329377924,-10.8243,-6.383066281463966,-2.960598798976,-9.3377,-2.9338459233628136,3.4667305789480003,1.486601413845,3.4492203581011527,130489,1.827329377924,2.5211784690797954,0.3326779718292708,2.239401201024,0.0,0.0,5.804285617351893,-5.471607645522623,-5.804285617351893,1.9132919564345583,-0.16045234108222695,-0.39495727807054265,0,-0.6768381146938626,0.4844575555317545,0.2571327214398417,11.330898,9.550259,13.177079,9.578544,0.0
gdb 130506,O1N=CC2=CC=CC2=N1,-6.310320418038,-10.8035,-6.2715722510131835,-2.508889791044,-8.7554,-2.4272822076468614,3.798709488392,2.048148033662,3.844290043366322,130506,1.7103204180379998,0.8975414792253555,0.11084998224267108,2.691110208956,0.0,0.0,6.326521068690144,-6.215671086447473,-6.326521068690144,0.9200164995592264,-0.5787050817019106,-0.2608251905400255,0,-0.7292950382827748,-0.022522488988761916,0.3438097142471861,7.674673,8.782425,13.887257,8.628419,1.0
gdb 130508,O1N=CC2=CN=CC2=N1,-6.723933485541999,-10.9671,-6.6664950544747255,-3.039511818434,-9.334,-2.9741392802144344,3.681700528506,1.633025143542,3.692355774260291,130508,2.1239334855419996,1.3056519185656532,0.2002497314644382,2.160488181566,0.0,0.0,5.910901001967278,-5.71065127050284,-5.910901001967278,1.824419583727562,-0.5242596364880526,-0.32482236193339664,0,-1.034086762108224,0.4153602045334675,0.5957869433522792,11.959453,10.54161,13.221467,9.62385,1.0
gdb 130511,O1N=CC=C2C=CC=C12,-5.594660965712,-10.1551,-5.601152111430447,-2.342900336322,-8.4345,-2.3133771047133944,3.25176062939,1.720634362323,3.2877750067170526,130511,0.9946609657120005,4.679418193038152,0.3361015793702988,2.8570996636780004,0.0,0.0,6.605977467189019,-6.269875887818721,-6.605977467189019,0.3298456753460182,0.13415583159204672,-0.14947036195040797,1,0.12817469747570315,-0.022801811320792842,-0.3445344702545914,7.9062767,6.528316,14.048628,9.005026,
gdb 130512,O1N=CC=C2C=CN=C12,-6.40828140771,-10.6741,-6.373734251035571,-2.696648354582,-8.8288,-2.65650428713106,3.711633053128,1.845326639553,3.717229963904511,130512,1.8082814077099998,1.1876064456533655,0.15507514009953366,2.5033516454180003,0.0,0.0,6.194029200558276,-6.038954060458742,-6.194029200558276,1.2034389888711439,-0.5191204036558855,-0.27962710520486267,0,-0.784565656723058,0.12629650726011302,0.38551832953416015,8.650698,9.028292,13.66434,8.97091,1.0
gdb 130513,O1N=CC=C2C=NC=C12,-5.937524429564,-10.5013,-5.931823345521156,-2.944271967364,-9.0357,-2.9162284714873086,2.9932524622,1.46554953281,3.0155948740338476,130513,1.3375244295640003,9.34147993333813,0.9022378189926606,2.255728032636,0.0,0.0,6.226690299459375,-5.324452480466714,-6.226690299459375,1.6709182587348266,1.1226229179828506,0.2510795967942178,3,0.24431557603461002,1.3051244952058494,-0.5126365458056151,11.533476,5.863882,12.2264385,10.26308,
