Id,SMILES,GAP_DFT(eV),Hardness (η),Chemical Potential (μ),Electrophilicity (ω),MW,LogP,TPSA,HBA,HBD,Rotatable Bonds,Aromatic Rings,Heavy Atoms,QED,FractionCSP3
129053,N=C1C=CON=NC1=O,4.389910056751702,2.194955028375851,4.766765612176873,5.175972652670944,125.087,-1.09073,79.84,5,1,0,1,9,0.4773413014387305,0.0
129156,N=C1N=NON=CC1=O,4.602946596836315,2.3014732984181574,5.038585052618928,5.515453807333773,126.07499999999999,-1.6957300000000004,92.72999999999999,6,1,0,1,9,0.44704132172323857,0.0
129170,N=C1NC2=C(N1)N=NO2,4.703592672807377,2.3517963364036887,3.068412464281981,2.001694386801888,125.09100000000001,-0.6415300000000004,94.35,4,3,0,2,9,0.43661634889384854,0.0
129175,N=C1NC2=C(O1)N=NO2,5.062331493154922,2.531165746577461,3.571136008177799,2.519197410550488,126.075,-0.3766300000000002,91.7,5,2,0,2,9,0.5029831805130869,0.0
129177,N=C1NC2=C(ON=N2)O1,4.939972274861742,2.469986137430871,3.5893152293186463,2.60794658321829,126.075,-0.3766300000000002,91.7,5,2,0,2,9,0.5029831805130869,0.0
129188,N=C1NN=C(C=N1)C#C,3.8914660159676155,1.9457330079838078,4.279598282226646,4.706442605970755,120.11499999999998,-0.7345300000000001,65.42,3,2,0,1,9,0.4429355171331954,0.0
129200,N=C1NN=CC(=N1)C#C,3.8085706856981707,1.9042853428490853,4.374856057057205,5.025340764145898,120.11499999999998,-0.7345300000000003,65.42,3,2,0,1,9,0.4429355171331954,0.0
129201,N=C1NN=CC(=N1)C#N,3.70572594544704,1.85286297272352,5.003446807116099,6.755620982279694,121.103,-0.8441500000000004,89.21000000000001,4,2,0,1,9,0.4683837456417499,0.0
129204,N=C1NN=CC(C=O)=C1,3.653680751727068,1.826840375863534,4.386862500760948,5.267171356305784,123.11499999999997,-0.29833000000000043,69.6,3,2,1,1,9,0.5032047253335237,0.0
129205,N=C1NN=CC(C=O)=N1,3.5266434165355784,1.7633217082677892,4.839246733698964,6.640396032049427,124.10299999999998,-0.9033300000000004,82.49,4,2,1,1,9,0.4755579227487542,0.0
129208,N=C1NN=CC=C1C=O,3.5958958192982253,1.7979479096491127,4.426915096275517,5.449984719929046,123.11499999999997,-0.29833000000000043,69.6,3,2,1,1,9,0.5032047253335237,0.0
129214,N=C1NN=CN=C1C#C,3.774921305969872,1.887460652984936,4.292134454546542,4.880212508475685,120.11499999999998,-0.7345300000000003,65.42,3,2,0,1,9,0.4429355171331954,0.0
129215,N=C1NN=CN=C1C#N,3.7170770822665387,1.8585385411332693,4.964203488417803,6.629756588042796,121.103,-0.8441500000000004,89.21000000000001,4,2,0,1,9,0.4683837456417499,0.0
129216,N=C1NN=CN=C1C=O,3.529633491784574,1.764816745892287,4.8692025553883855,6.717165841888447,124.10299999999998,-0.9033300000000004,82.49000000000001,4,2,1,1,9,0.4755579227487542,0.0
129243,N=C1OC2=C(O1)N=NO2,5.378292004629131,2.6891460023145655,4.102856824282551,3.1298847489264716,127.059,-0.11173000000000005,89.05,6,1,0,2,9,0.5327173732433056,0.0
129291,N=C1ON=CC(C=O)=N1,3.864092314144369,1.9320461570721845,5.564361030555635,8.012777946590584,125.08699999999997,-0.63843,79.84,5,1,1,1,9,0.5060821196617263,0.0
129305,N=C1ON=CN=C1C=O,3.56904277082084,1.78452138541042,5.403407393023103,8.180572027233447,125.08699999999997,-0.6384299999999998,79.84,5,1,1,1,9,0.5060821196617263,0.0
129336,N=C1[N-]N=C(NC=[NH2+])O1,2.5756972630843267,1.2878486315421633,2.901651962603086,3.268856256032248,127.107,-2.6894299999999998,101.60000000000001,3,3,2,1,9,0.29714918853261935,0.0
129337,N=C1[N-]C(NC=[NH2+])=NO1,2.2942133751395217,1.1471066875697609,3.169965957148209,4.3800128960835885,127.107,-2.6894299999999998,101.60000000000001,3,3,2,1,9,0.29714918853261935,0.0
129387,NC(=[NH2+])C1=N[N-]C(=N)O1,3.4574546466303215,1.7287273233151608,3.1801034044201337,2.925000816036976,127.107,-3.4243300000000003,115.58999999999999,3,3,1,1,9,0.26877133625316196,0.0
129393,NC(=[NH2+])C1=NOC(=N)[N-]1,2.379533856825724,1.189766928412862,3.1587361121703967,4.193095970334038,127.107,-3.4243300000000003,115.59,3,3,1,1,9,0.26877133625316196,0.0
129401,NC(=[NH2+])N1C=C([O-])C=N1,2.983513395378136,1.491756697689068,2.4623864225212437,2.032284119524957,126.11899999999997,-3.1214000000000004,92.49,3,2,0,1,9,0.2842740925686097,0.0
129643,NC1=C(N)C(=N)N=NO1,3.8419060175219633,1.9209530087609816,3.4344739569755025,3.0702498466506367,127.107,-1.28653,114.81,6,3,0,1,9,0.4008786011127545,0.0
129736,NC1=C(O)ON=NC1=N,3.871791684532192,1.935895842266096,3.7490530127454194,3.6302052480061944,128.091,-1.1631300000000002,109.02000000000001,6,3,0,1,9,0.4078069582334274,0.0
129860,NC1=CC2=C(N1)ON=N2,4.859668552076153,2.4298342760380764,2.681651727017946,1.4797832214186861,124.10300000000001,0.13309999999999994,80.73,4,2,0,2,9,0.5227484935461767,0.0
129868,NC1=CC2=C(ON=N2)O1,4.874290531669522,2.437145265834761,3.03267371385439,1.886861235485941,125.087,0.398,78.08,5,1,0,2,9,0.5508022927825966,0.0
129915,NC1=CNC2=C1N=NO2,4.869299388091607,2.4346496940458033,2.8598465187764814,1.679650696968829,124.10300000000001,0.13310000000000005,80.73,4,2,0,2,9,0.5227484935461767,0.0
129940,NC1=COC2=C1N=NO2,5.004429573483831,2.5022147867419156,3.319653457830589,2.2020689707528347,125.087,0.398,78.08,5,1,0,2,9,0.5508022927825966,0.0
129994,NC1=[NH+]C2=C(C1)C=N[N-]2,3.430772538010845,1.7153862690054225,2.9289709980174066,2.5005654009930645,122.131,-2.3358,66.98,2,2,0,1,9,0.4051318011250038,0.2
129996,NC1=[NH+]C2=C(C1)N=N[N-]2,3.520084996753609,1.7600424983768046,3.31749070923958,3.126556493959934,123.11900000000001,-2.9408000000000003,79.87,3,2,0,1,9,0.3865280229929402,0.25
129999,NC1=NC2=C(C1)ON=N2,4.744653580349441,2.3723267901747205,3.279424529768548,2.266682923067186,124.103,-0.38560000000000016,77.3,5,1,0,1,9,0.5107268863721626,0.25
130009,NC1=NC2=C(ON=N2)O1,5.168231236692162,2.584115618346081,3.3497039234148915,2.171055407676112,126.07499999999999,-0.20700000000000007,90.97,6,1,0,2,9,0.5248119832450603,0.0
130182,NC1=NNC2=C1N=NO2,5.226885797276223,2.6134428986381115,3.4354740200965104,2.258033215286329,125.091,-0.4719000000000004,93.62,5,2,0,2,9,0.4959023485397677,0.0
130355,NC=[NH+]C1=C([O-])C=NN1,2.8899739346670774,1.4449869673335387,2.3217132181821785,1.8651906174035482,126.11899999999999,-2.8176000000000005,91.72999999999999,2,3,1,1,9,0.2797975141667856,0.0
130356,NC=[NH+]C1=C(O)N=N[N-]1,3.523275161174732,1.761637580587366,3.1330131771114846,2.7859792718208873,127.107,-3.1615000000000006,100.1,3,3,1,1,9,0.27287775709009776,0.0
130357,NC=[NH+]C1=C([O-])ON=C1,3.271281371291612,1.635640685645806,2.969698598190534,2.6959190491806404,127.10299999999998,-2.5526999999999997,89.08,3,2,1,1,9,0.32074114314145635,0.0
130358,NC=[NH+]C1=C([O-])ON=N1,3.567336394939029,1.7836681974695145,3.1675621636143485,2.812588707528576,128.09099999999998,-3.1577,101.97,4,2,1,1,9,0.30679743432614826,0.0
130366,NC=[NH+]C1=NC(O)=N[N-]1,3.065900355173231,1.5329501775866154,3.0638869378292792,3.0618748427231472,127.107,-3.1615000000000006,100.1,3,3,1,1,9,0.27287775709009776,0.0
130370,NC=[NH+]C1=N[N-]C(=N)O1,2.1793916934816275,1.0896958467408138,2.8838619869943622,3.816046461453204,127.107,-3.18963,103.97000000000001,3,3,1,1,9,0.2728883813940361,0.0
130374,NC=[NH+]C1=NNC=C1[O-],2.4456843832246595,1.2228421916123298,2.3569602284747093,2.271454794705311,126.11899999999999,-2.8176000000000005,91.73,2,3,1,1,9,0.2797975141667856,0.0
130377,NC=[NH+]C1=NOC(=N)[N-]1,1.6420614499599147,0.8210307249799573,3.118723369265454,5.923307836159178,127.107,-3.18963,103.97,3,3,1,1,9,0.2728883813940361,0.0
130382,NC=[NH+]C1=NOC([O-])=C1,1.8476628341043235,0.9238314170521618,3.091267013256779,5.171902346502433,127.10299999999998,-2.5527000000000006,89.08000000000001,3,2,1,1,9,0.32074114314145635,0.0
130383,NC=[NH+]C1=NOC=C1[O-],2.16084049408395,1.080420247041975,2.9090784642004466,3.9164100885949273,127.10299999999998,-2.5527000000000006,89.08000000000001,3,2,1,1,9,0.32074114314145635,0.0
130386,[NH3+]CC#CC1=CN=N[N-]1,5.65959464562718,2.82979732281359,3.5900953801410918,2.2773335628318856,122.131,-1.9727999999999997,67.52000000000001,2,1,0,1,9,0.4056397505678966,0.2
130387,[NH3+]CC#CC1=NC=N[N-]1,3.204615457952433,1.6023077289762164,3.1070861543181256,3.0125250586302004,122.131,-1.9727999999999997,67.52000000000001,2,1,0,1,9,0.4056397505678966,0.2
130404,NC1=NOC(C[NH3+])=C1[O-],6.033648417506949,3.0168242087534747,2.5307113734828413,1.0614639124965277,129.119,-1.9277000000000006,102.75,4,2,1,1,9,0.460558560157285,0.25
130482,O1C=CC2=CC=CC2=N1,3.5981899858777755,1.7990949929388877,3.7192399627871593,3.844362291897865,119.12299999999998,1.7793999999999996,26.03,2,0,0,0,9,0.5279104464426179,0.0
130484,O1C=CC2=CN=CC2=N1,3.3861165821616876,1.6930582910808438,4.192379594936037,5.190620653945573,120.11099999999999,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
130487,O1C=NC2=CC=CC2=N1,3.6458085788641794,1.8229042894320897,4.136945753117127,4.694245403735829,120.11099999999998,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
130489,O1C=NC2=CN=CC2=N1,3.4492203581011527,1.7246101790505763,4.65845610241339,6.291628543575974,121.09899999999999,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130506,O1N=CC2=CC=CC2=N1,3.844290043366322,1.922145021683161,4.349427229330022,4.92093910964948,120.11099999999998,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
130508,O1N=CC2=CN=CC2=N1,3.692355774260291,1.8461778871301455,4.82031716734458,6.292854484871994,121.09899999999999,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130511,O1N=CC=C2C=CC=C12,3.2877750067170526,1.6438875033585263,3.9572646080719207,4.763082372213651,119.12299999999998,1.7794,26.03,2,0,0,0,9,0.5279104464426179,0.0
130512,O1N=CC=C2C=CN=C12,3.717229963904511,1.8586149819522555,4.515119269083315,5.484272485696324,120.11099999999999,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
130513,O1N=CC=C2C=NC=C12,3.0155948740338476,1.5077974370169238,4.424025908504232,6.490263465972789,120.11099999999999,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
130516,O1N=CN=C2C=CC=C12,3.1593551383119953,1.5796775691559977,4.47638022410208,6.342427183237853,120.11099999999996,1.1743999999999999,38.92,3,0,0,0,9,0.5235084149930749,0.0
130517,O1N=CN=C2C=CN=C12,3.617577399733172,1.808788699866586,5.090395736563858,7.162840180486186,121.09899999999998,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130518,O1N=CN=C2C=NC=C12,2.8674902892241767,1.4337451446120884,4.986023578534897,8.669752507664858,121.09899999999998,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130519,O1N=CN=C2N=CC=C12,3.7696362509182353,1.8848181254591176,5.107630624861028,6.920532609389985,121.09899999999998,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130534,O1N=NC=C2C=CC=C12,3.2638170692525703,1.6319085346262852,4.369841197801117,5.850668615558428,120.11099999999998,1.1743999999999999,38.92,3,0,0,0,9,0.523508414993075,0.0
130535,O1N=NC=C2C=CN=C12,3.647834964528045,1.8239174822640225,4.926637803567634,6.653744010779827,121.09899999999999,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130536,O1N=NC=C2C=NC=C12,3.0082994302933517,1.5041497151466758,4.861139508607738,7.85516131944444,121.09899999999999,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130537,O1N=NC=C2N=CC=C12,3.8627234982468672,1.9313617491234336,4.986759896844408,6.437886190938108,121.09899999999999,0.5693999999999999,51.81,4,0,0,0,9,0.5108709218656609,0.0
130538,O1N=NC=C2N=CN=C12,4.365343571955535,2.1826717859777673,5.627243435035499,7.2539235813150045,122.087,-0.035600000000000076,64.7,5,0,0,0,9,0.49029574312426183,0.0
130589,O=C1C=CC2=C1NN=C2,3.5907895222220834,1.7953947611110417,4.416413035136353,5.431870616814161,120.111,0.6192,45.75,2,1,0,1,9,0.5450731866706039,0.0
130590,O=C1C=CC2=C1NN=N2,3.620798230691652,1.810399115345826,4.817494992918942,6.40970761918589,121.09900000000002,0.01419999999999999,58.64,3,1,0,1,9,0.5257437435150236,0.0
130591,O=C1C=CC2=C1ON=C2,3.553524166883329,1.7767620834416644,4.940643441283758,6.869225160021728,121.095,0.8841,43.1,3,0,0,1,9,0.5113863878448772,0.0
130667,O=C1N=NOC=C1C#N,4.688473504906009,2.3442367524530043,5.590273379265899,6.6655290729973915,123.07099999999998,-0.69852,79.78,5,0,0,1,9,0.45535633591947317,0.0
130680,O=C1NC2=C(N1)N=NO2,5.079763137479122,2.539881568739561,3.4970988692202094,2.4075336133035456,126.075,-0.7608000000000004,87.57000000000001,4,2,0,2,9,0.4852079476647837,0.0
130686,O=C1NC2=C(ON=N2)O1,5.313689917674523,2.6568449588372616,4.004481890589916,3.017841737193522,127.059,-0.4959000000000002,84.92,5,1,0,2,9,0.5153569033028331,0.0
130885,O=CC1=NC(=O)NN=N1,3.643273110534943,1.8216365552674716,5.480184390606019,8.243252713665541,126.075,-1.6276000000000002,88.60000000000001,5,1,1,1,9,0.4562293287459893,0.0
130889,O=CC1=NC=NNC1=O,3.5113268005825375,1.7556634002912688,5.175257112902652,7.62768255583789,125.08699999999999,-1.0226,75.71000000000001,4,1,1,1,9,0.4870681770251604,0.0
130890,O=CC1=NC=NOC1=O,3.3676485098816054,1.6838242549408027,5.716977202479246,9.7052374194528,126.07099999999998,-0.7577,73.06,5,0,1,1,9,0.46228772433859755,0.0
130919,O=CC1=NON=NC1=O,4.141863981549539,2.0709319907747696,5.405194538580996,7.053859839447356,127.059,-1.3627,85.94999999999999,6,0,1,1,9,0.432691861215168,0.0
131165,[O-]C1=C(NC=[NH2+])NN=C1,4.798565463577439,2.3992827317887193,2.532202464274738,1.3362429602656143,126.119,-2.3174,89.36,2,3,2,1,9,0.3068059229156902,0.0
131225,OC1=CC2=C(N1)ON=N2,5.14887748145508,2.57443874072754,2.9952127996297446,1.74237972206139,125.087,0.2564999999999997,74.94,4,2,0,2,9,0.5290064093790459,0.0
131901,NC1=CNC(=C1)N(=O)=O,3.716787093996272,1.858393546998136,3.746765344270771,3.7769853881876796,127.103,0.5051000000000001,84.94999999999999,3,2,1,1,9,0.4252415402307625,0.0
131902,NC1=CNC(=N1)N(=O)=O,3.6134948566996594,1.8067474283498297,4.017968262988459,4.467716048481519,128.091,-0.09989999999999999,97.84,4,2,1,1,9,0.40717533880028606,0.0
132092,CC1=C(F)N=CC(=N)N1,3.772532937261358,1.886266468630679,3.5122426187141755,3.2699113348675826,127.122,0.3366899999999998,52.53,2,2,0,1,9,0.5182829619471865,0.2
132116,NC1=C(F)NC(=N)C=N1,3.5361094401016073,1.7680547200508037,3.051140281294375,2.632683511025501,128.10999999999999,-0.38953000000000015,78.55,3,3,0,1,9,0.4445764672127985,0.0
132121,NC1=C(F)OC(=N)C=N1,3.452056566031027,1.7260282830155136,3.5523599045702197,3.655577668041236,129.094,-0.12462999999999991,75.9,4,2,0,1,9,0.5121007904941124,0.0
132124,NC1=C(F)OC(=O)C=N1,3.460740432600976,1.730370216300488,3.9758902927451563,4.567722985241232,130.07799999999997,-0.24389999999999995,69.12,4,1,0,1,9,0.5255916867764329,0.0
132872,NC1=CNC(=N)C(F)=N1,3.6248319637704807,1.8124159818852403,3.0109672668054994,2.5010604553221767,128.11,-0.3895300000000003,78.55,3,3,0,1,9,0.4445764672127986,0.0
132886,OC1=CNC(=N)C(F)=N1,3.927751445107398,1.963875722553699,3.342954149525131,2.8452264869631336,129.094,-0.2661300000000001,72.75999999999999,3,3,0,1,9,0.4509320200291723,0.0
133015,CN=C1NC=C(F)C=N1,3.7517603936121766,1.8758801968060883,3.5080581377280637,3.2801859944556533,127.12199999999999,0.07929999999999976,41.04,2,1,0,1,9,0.5264199700763077,0.2
133016,CN=C1NC=C(F)N=C1,3.5839252601849454,1.7919626300924727,3.5638847118374692,3.5439562259770456,127.12199999999999,0.07929999999999987,41.04,2,1,0,1,9,0.5264199700763077,0.2
133232,CN1N=C(F)C=NC1=N,3.7899629992793393,1.8949814996396697,4.134425878647939,4.510196365844231,128.11,-0.5663300000000002,54.56,4,1,0,1,9,0.508510380805827,0.25
133234,CN1N=C(F)N=CC1=N,3.7546384749912813,1.8773192374956407,4.133994717897063,4.551679859840701,128.11,-0.5663299999999998,54.56,4,1,0,1,9,0.508510380805827,0.25
133278,CN=C1NN=C(F)C=N1,3.545982754643657,1.7729913773218284,4.127892889299094,4.805296834343561,128.10999999999999,-0.5257000000000001,53.93,3,1,0,1,9,0.5104842079737139,0.25
133305,NC1=C(F)C(=N)N=NO1,4.210888819331471,2.1054444096657354,3.9000094760263773,3.612081573673636,130.08200000000002,-0.7296300000000002,88.79,5,2,0,1,9,0.4841399634039748,0.0
133337,NC1=C(F)ON=NC1=N,3.8799850448481688,1.9399925224240844,3.912425418281753,3.9451370241598815,130.08200000000002,-0.7296300000000002,88.78999999999999,5,2,0,1,9,0.4841399634039748,0.0
133813,C1C=C2C3C4OC13C24,2.674903883875449,1.3374519419377244,3.562866128737077,4.745596702678755,106.12399999999998,0.7137,9.23,1,0,0,0,8,0.4131921016153395,0.7142857142857143
133815,C1C2C3OC4C3C1=CC24,2.7070210195947624,1.3535105097973812,3.649372548747965,4.91976970372727,120.15099999999997,0.9597,9.23,1,0,0,0,9,0.4325215466142712,0.75
133816,N1C2C3OC4C3C1=NC24,3.925621425449049,1.9628107127245245,3.3079231661395148,2.7874199998362768,122.12699999999998,-0.8639000000000003,33.62,3,1,0,0,9,0.4531353150295428,0.8333333333333334
133822,CC12C3C1C1=CC2=CC31,3.53203782064066,1.76601891032033,3.5189293570875986,3.505869543018333,116.16299999999998,1.7485,0.0,0,0,0,0,9,0.4520073206054706,0.5555555555555556
133826,CC12C3N1C1=NC2C3=C1,2.1304899451581436,1.0652449725790718,4.078117264085012,7.806204604450139,118.13899999999998,0.16359999999999997,15.37,2,0,0,0,9,0.41362277253086227,0.5714285714285714
133827,OC12C3C1C1=CC2C3=C1,3.4344986425676005,1.7172493212838003,3.677405116420368,3.9374912607811647,118.13499999999998,0.47329999999999994,20.23,1,1,0,0,9,0.490000338947557,0.5
133830,CC12C3C4CC1N=C4N23,3.5660350480679384,1.7830175240339692,3.526385024014478,3.487175860576869,120.15500000000002,0.24350000000000005,15.37,2,0,0,0,9,0.4180440968450351,0.8571428571428571
133835,OC12C3C1C1=NC2CN31,3.1483818988074628,1.5741909494037314,3.8813889246170588,4.785054821286555,122.12700000000001,-1.1742000000000001,35.830000000000005,3,1,0,0,9,0.43900345990594536,0.8333333333333334
133837,CC12C3C4N=C(C=C14)N23,2.166450704719427,1.0832253523597135,4.059208434155801,7.60560721553806,118.139,0.16360000000000008,15.37,2,0,0,0,9,0.41362277253086227,0.5714285714285714
133841,CC12C3C1C1=CC3OC21,6.059157546331914,3.029578773165957,2.3469007253833007,0.9090278595147366,120.15099999999998,0.9597,9.23,1,0,0,0,9,0.4325215466142712,0.75
133845,OC12C3C1C1=CC3OC21,6.252554229560176,3.126277114780088,2.2311816976727887,0.7961821017872576,122.12299999999998,-0.3155000000000001,29.46,2,1,0,0,9,0.4462463133166076,0.7142857142857143
133848,CC12C3C1N1CC3N=C21,3.020793882240589,1.5103969411202944,3.934726722416083,5.125167417451142,120.155,0.10099999999999998,15.6,2,0,0,0,9,0.44246033752984903,0.8571428571428571
133853,OC12C3C1N1CC3N=C21,3.0444145017660436,1.5222072508830218,4.0839969690802995,5.478567794819556,122.127,-1.1742000000000001,35.83,3,1,0,0,9,0.43900345990594536,0.8333333333333334
133854,CC12CC34CC=C(C13)C24,2.56217863784127,1.281089318920635,3.0882857463704325,3.7224215011293995,118.17899999999997,1.9725,0.0,0,0,0,0,9,0.42649322881609486,0.7777777777777778
133858,CC1N2C3C4=CCC13C24,2.5334686496921397,1.2667343248460698,3.335478502473423,4.391377348132679,119.16699999999999,0.7714000000000001,3.24,1,0,0,0,9,0.4256593344591537,0.75
133864,C1C2CC3OC4CC1C234,3.3290197377496744,1.6645098688748372,3.6503858073491338,4.002774868347141,122.16699999999997,1.1837,9.23,1,0,0,0,9,0.4685632628025617,1.0
133866,C1C2OC3CC4OC1C234,3.045908416418481,1.5229542082092404,2.67080086737631,2.3418882966827903,124.13899999999998,0.31499999999999995,18.46,2,0,0,0,9,0.46256633735556923,1.0
