smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
gdb 52386,O=CCNCC(=O)C=O,-6.609645664258,-10.5257,-6.777706073555667,-2.95243538317,-9.3978,-3.0012797058213008,3.657210281088,1.127968966607,3.776426367734366,52386,2.0096456642580005,1.410105838848385,0.20463259913728976,2.24756461683,0.0,0.0,6.8318181109758624,-6.627185511838572,-6.8318181109758624
gdb 52387,O=CCOCC(=O)C=O,-6.70760665393,-11.477,-7.116487825237053,-3.077607758862,-9.6176,-2.963507127575906,3.629998895068,1.85937997941,4.152980697661147,52387,2.1076066539300005,1.5350700152266699,0.23362610514900647,2.1223922411380003,0.0,0.0,6.475333118803917,-6.241707013654911,-6.475333118803917
gdb 52510,CC#CC(=O)C(=O)C=O,-6.737539178552,-11.0855,-6.527889060851782,-3.464009440346,-8.9019,-2.3662253578305337,3.270808599604,2.183568856394,4.161663703021249,52510,2.137539178552,4.436974313168737,0.6848644402094647,1.735990559654,0.0,0.0,5.847147442316519,-5.1622830021070545,-5.847147442316519
gdb 53779,CC(=O)C(=O)C(=O)C#C,-6.794683089194,-11.1146,-6.5795191169671075,-3.025906125424,-9.1155,-2.7752765644183435,3.76877696377,1.999107757212,3.804242552548764,53779,2.194683089194,0.9889601964351334,0.1567307633889591,2.174093874576,0.0,0.0,5.893090711547287,-5.736359948158328,-5.893090711547287
gdb 53780,CC(=O)C(=O)C(=O)C#N,-7.439592937867999,-11.614,-7.192442208761472,-3.85041112183,-9.9807,-3.5681414285227557,3.589181816038,1.633375704253,3.624300780238716,53780,2.839592937867999,1.7415122127668012,0.35709702407240773,1.3495888781699998,0.0,0.0,5.054204160877333,-4.6971071368049255,-5.054204160877333
gdb 53785,CC(=O)C(=O)C(=O)C=O,-6.74842373296,-11.355,-6.5954699326211035,-3.25176062939,-9.8208,-3.2682484713463396,3.49666310357,1.534157491843,3.327221461274764,53785,2.1484237329600004,2.3059080077031666,0.35773838155837884,1.9482393706099999,0.0,0.0,5.503070519239595,-5.145332137681216,-5.503070519239595
gdb 53787,NC(=O)C(=O)C(=O)C=O,-6.819173336612,-11.2472,-6.481352622090923,-3.51026879658,-9.8755,-3.263975660323151,3.308904540032,1.371701318087,3.217376961767772,53787,2.219173336612,3.9854024405348114,0.6386560450789895,1.6897312034199998,0.0,0.0,5.2551070786492176,-4.616451033570228,-5.2551070786492176
gdb 53892,[O-]C(=O)C(=O)CNC=[NH2+],-4.69396408845,-9.8275,-5.1679395564112145,-2.242218208048,-7.589,-1.5438811661401082,2.451745880402,2.238486641207,3.6240583902711063,53892,0.09396408844999976,33.01732767124132,0.22403065257659857,2.957781791952,0.0,0.0,7.049275426496225,-6.825244773919626,-7.049275426496225
gdb 54449,[O-]C(=O)C12CN1C(=[NH2+])C2,-5.929361013758,-10.1507,-5.304835320051255,-2.187795436008,-8.0904,-2.0178002107464703,3.744286716352,2.060303869461,3.2870351093047843,54449,1.3293610137580003,1.0700307863056528,0.10271711911292036,3.0122045639920003,0.0,0.0,7.927363795817004,-7.824646676704083,-7.927363795817004
gdb 54487,[O-]C(=O)C12CN1C=[NH+]C2,-5.34703735293,-9.9892,-5.283957008172141,-2.59868736491,-8.6428,-2.5794312608831373,2.74834998802,1.346466806159,2.704525747289004,54487,0.7470373529300003,17.057325910341323,0.9201463004697248,2.60131263509,0.0,0.0,7.99609685195006,-7.075950551480336,-7.99609685195006
gdb 54618,NC(=[NH2+])C1=CC(=O)[CH-]N1,-3.831363151616,-8.2163,-3.499236572960632,-1.570096973354,-7.1545,-1.2206892328409908,2.25854503966,1.061801453274,2.2785473401196414,54618,0.0,48.750437096634,0.0,3.629903026646,0.0,0.0,7.6435388599637175,-7.6435388599637175,-7.6435388599637175
gdb 54619,NC(=[NH2+])C1=CC(=O)N[CH-]1,-3.649046865282,-8.0705,-3.323935493812463,-1.240839202512,-6.9153,-0.9746517592134253,2.410928801372,1.155197771363,2.349283734599038,54619,0.0,35.946186474125696,0.0,3.959160797488,0.0,0.0,7.6489180907329475,-7.6489180907329475,-7.6489180907329475
gdb 54624,[O-]C(=O)C1=CC(=[NH2+])NC1,-4.889886067794,-9.477,-4.708921511837037,-2.029969397092,-8.0901,-2.0017352963351938,2.859916670702,1.386918615701,2.707186215501843,54624,0.28988606779400056,13.048234476202863,0.2731383708708125,3.170030602908,0.0,0.0,7.3572208526916505,-7.084082481820838,-7.3572208526916505
gdb 54657,[O-]C(=O)C1=CNC(=[NH2+])C1,-4.484436416096,-9.2278,-4.3162855452631455,-1.915681575808,-7.7046,-1.9740865959969789,2.568754840288,1.523142089886,2.342198949266167,54657,0.0,25.674168504092904,0.0,3.2843184241920005,0.0,0.0,7.3572208526916505,-7.3572208526916505,-7.3572208526916505
gdb 55400,[O-]C(=O)C1CNC=[NH+]C1,-4.508926663513999,-9.1857,-4.495739639985665,-1.61907746819,-7.5704,-1.7049851051647509,2.889849195324,1.615345474461,2.790754534820914,55400,0.0,12.12120451107374,0.0,3.58092253181,0.0,0.0,6.213151061348573,-6.213151061348573,-6.213151061348573
gdb 55499,CC(=[NH2+])NC(=N)C([O-])=O,-5.741602450219999,-10.2402,-6.682898113043221,-1.948335239032,-7.6185,-1.304380086911135,3.793267211188,2.621734242798,5.3785180261320855,55499,1.1416024502199995,0.9135625232521977,0.07531071776100275,3.2516647609680005,0.0,0.0,7.6807046883660846,-7.605393970605082,-7.6807046883660846
gdb 55611,CC(=[NH2+])N[C-](C#N)C#N,-5.028664136495999,-9.1574,-4.979061405776823,-1.327915637776,-6.7217,-0.9600300571631063,3.70074849872,2.435737892109,4.0190313486137175,55611,0.4286641364959996,1.229352724366097,0.03805373395894072,3.872084362224,0.0,0.0,7.602664511735311,-7.5646107777763705,-7.602664511735311
gdb 55619,NC(=[NH2+])C[C-](C#N)C#N,-5.07492349273,-9.3048,-5.166523139474542,-1.360569301,-6.7832,-0.8169497237476384,3.71435419173,2.521618027072,4.349573415726903,55619,0.4749234927300002,1.1773746219737515,0.0403777340010965,3.8394306990000002,0.0,0.0,7.625256195726994,-7.584878461725897,-7.625256195726994
gdb 57181,NC(=[NH2+])[C-](O)C(=O)C=O,-4.987847057465999,-9.6917,-4.814779276281049,-2.005479149674,-8.3041,-1.8739875397967434,2.982367907792,1.387595420263,2.940791736484306,57181,0.3878470574659996,9.605310099070351,0.2690143890955126,3.194520850326,0.0,0.0,7.487172619843418,-7.218158230747905,-7.487172619843418
gdb 57736,CC(N)=[NH+][C-](C#N)C#N,-5.028664136495999,-9.1575,-4.979053273759098,-1.327915637776,-6.7218,-0.9599681969546787,3.70074849872,2.435706945531,4.019085076804419,57736,0.4286641364959996,1.229352724366097,0.03805373395894072,3.872084362224,0.0,0.0,7.623920228991027,-7.585866495032087,-7.623920228991027
gdb 57835,CN(C)C(=N)C(=O)C#N,-6.794683089194,-10.6843,-6.758740512183642,-3.093934590474,-9.0748,-2.644424228714719,3.70074849872,1.609516251196,4.114316283468923,57835,2.194683089194,1.229352724366097,0.19482825664645734,2.1060654095260003,0.0,0.0,6.82246326824774,-6.627635011601283,-6.82246326824774
gdb 57838,CC(C)C(=O)C(=O)C=O,-6.664068436298,-11.1121,-6.499913644463278,-3.02046384822,-9.0667,-2.385844569233181,3.643604588078,2.04540458476,4.114069075230097,57838,2.064068436298,1.4713783962236355,0.2193067944428283,2.1795361517800003,0.0,0.0,6.7871650433790185,-6.56785824893619,-6.7871650433790185
gdb 57839,CC(O)C(=O)C(=O)C=O,-7.080402642404,-11.2763,-6.593597196030279,-3.395980975296,-9.4688,-2.7610663972387153,3.684421667108,1.807461275341,3.8325307987915638,57839,2.480402642404,1.2944933687075437,0.23185989480822256,1.8040190247039998,0.0,0.0,6.887536189723276,-6.655676294915054,-6.887536189723276
gdb 57840,CN(C)C(=N)C(=O)C=O,-6.250455368793999,-10.5342,-6.402925001256194,-2.8925703339260003,-8.2489,-1.4742262738458238,3.357885034868,2.285299703621,4.92869872741037,57840,1.6504553687939996,3.465339544227829,0.41300299243767585,2.307429666074,0.0,0.0,7.088505981465322,-6.675502989027646,-7.088505981465322
gdb 58180,CC(N(C)C)C(=O)C=O,-5.9865049244,-9.7943,-5.944620855688707,-2.595966226308,-9.1013,-2.4985100501176034,3.390538698092,0.693060636887,3.4461108055711036,58180,1.3865049244000003,3.153303771623037,0.3157118228713216,2.604033773692,0.0,0.0,7.8783972623828085,-7.562685439511487,-7.8783972623828085
gdb 60523,OC(C1CN1)C(=O)C=O,-6.797404227795999,-11.0165,-6.672537122214371,-3.148357362514,-9.5203,-2.694051864934035,3.651768003884,1.49617698676,3.978485257280336,60523,2.1974042277959995,1.4343298566782459,0.22759494586869297,2.051642637486,0.0,0.0,7.899027896539275,-7.6714329506705825,-7.899027896539275
gdb 60718,CN(C=[NH2+])C(=N)C([O-])=O,-5.412344679377999,-10.6226,-6.694330848341713,-2.029969397092,-7.7281,-0.9852017340071061,3.382375282286,2.8945280179,5.7091291143346075,60718,0.8123446793779994,3.2288508617697556,0.18940522053370984,3.170030602908,0.0,0.0,7.595202913218155,-7.405797692684445,-7.595202913218155
gdb 60780,CN(C=[NH2+])[C-](C#N)C#N,-4.990568196068,-9.21,-4.85462663006317,-1.33335791498,-6.9339,-1.2427611091459836,3.654489142486,2.276113274094,3.6118655209171866,60780,0.3905681960679999,1.4221707814470657,0.040109961652698804,3.8666420850200005,0.0,0.0,7.651051206122004,-7.610941244469305,-7.651051206122004
gdb 61386,CN(CC(=O)C=O)C=O,-6.73481803995,-10.9951,-6.719024191378114,-3.083050036066,-9.409,-2.776773423670036,3.654489142486,1.58617428514,3.9422507677080785,61386,2.1348180399500007,1.4221707814470657,0.21923820367333743,2.116949963934,0.0,0.0,6.7597561676560245,-6.540517963982687,-6.7597561676560245
gdb 61435,NC(=[NH2+])CC(O)C([O-])=O,-4.903491760804,-9.83,-5.433839523170507,-1.507510785508,-7.3304,-1.2343858646106893,3.395980975296,2.499548586951,4.1994536585598174,61435,0.30349176080400025,3.1038252114526883,0.06802174687894658,3.6924892144920003,0.0,0.0,6.293791060879614,-6.225769314000667,-6.293791060879614
gdb 61440,NC(CC([O-])=O)C(N)=[NH2+],-4.713012058664,-10.566,-6.062214500490582,-1.308867667562,-5.9302,0.16241542295252484,3.404144391102,4.635816602785,6.224629923443107,61440,0.11301205866400005,3.0309150939909215,0.02473444533770721,3.8911323324380005,0.0,0.0,6.75973576796198,-6.735001322624273,-6.75973576796198
gdb 61757,OC(CC=O)C(=O)C=O,-6.933461157896001,-11.3625,-6.956419040066303,-3.287135431216,-9.5591,-2.779189641789595,3.64632572668,1.803456972155,4.177229398276708,61757,2.333461157896001,1.4589330085109447,0.2458326403231212,1.912864568784,0.0,0.0,7.132986189723276,-6.887153549400155,-7.132986189723276
gdb 63198,CC1(C)C=CC(=O)C1=O,-6.255897645998,-10.7163,-6.311735071620858,-2.506168652442,-9.162,-2.5869586488317773,3.747007854954,1.554344520457,3.724776422789081,63198,1.6558976459980002,1.060731214543386,0.1268359765690072,2.693831347558,0.0,0.0,6.881438439251437,-6.75460246268243,-6.881438439251437
gdb 63199,CC1(O)C=CC(=O)C1=O,-6.459983041148,-10.9473,-6.393851906598694,-2.691206077378,-9.3908,-2.6453819749910203,3.76877696377,1.556498866632,3.7484699316076733,63199,1.859983041148,0.9889601964351334,0.1328285452077291,2.508793922622,0.0,0.0,7.0337189340060196,-6.900890388798291,-7.0337189340060196
gdb 64068,CC1(C)OCC(=O)C1=O,-6.359300912874,-10.9959,-6.509472398756303,-2.715696324796,-9.2938,-2.874888083766182,3.643604588078,1.70207328271,3.6345843149901214,64068,1.7593009128739998,1.4713783962236355,0.18692531549716246,2.484303675204,0.0,0.0,6.718134874523482,-6.53120955902632,-6.718134874523482
gdb 66492,CC12C3C1C1=CC2C3C1,-5.11574057176,-8.8023,-4.91390537024103,-1.912960437206,-7.9967,-2.073114725487903,3.202780134554,0.805642123343,2.8407906447531266,66492,0.5157405717600001,5.357780499686887,0.19953534385679553,3.287039562794,0.0,0.0,8.541359351418736,-8.34182400756194,-8.541359351418736
gdb 66493,CC12C3C1C1=CC2N3C1,-5.240912947451999,-8.9902,-5.1068863568420575,-2.372832860944,-8.3926,-2.5450668745394123,2.868080086508,0.597648772173,2.5618194823026452,66493,0.6409129474519994,12.789568692479167,0.5919139332580485,2.8271671390560003,0.0,0.0,8.327299551918765,-7.735385618660716,-8.327299551918765
gdb 66497,OC12C3C1C1=CC2C3C1,-5.21098042283,-9.0482,-5.000290726077685,-2.043575090102,-8.2692,-2.2018418821569674,3.167405332728,0.779036978569,2.7984488439207174,66497,0.6109804228299998,5.900538290217735,0.2603289980148506,3.1564249098980004,0.0,0.0,8.446977949830368,-8.186648951815517,-8.446977949830368
gdb 66498,OC12C3C1C1=CC2N3C1,-5.327989382716,-9.2303,-5.187967238474086,-2.53065889986,-8.6685,-2.693125901188885,2.794609344254,0.561805943743,2.494841337285201,66498,0.727989382716,15.283621517632252,0.803442755027366,2.66934110014,0.0,0.0,8.19014682273403,-7.386704067706665,-8.19014682273403
gdb 66499,OC12C3C1C1=NC2C3O1,-5.679016262374,-10.0423,-5.649957962763695,-1.929287268818,-9.4641,-3.1850830202898557,3.747007854954,0.578160068405,2.4648749424738394,66499,1.0790162623739998,1.060731214543386,0.08264887730398501,3.270712731182,0.0,0.0,7.913432105147927,-7.830783227843942,-7.913432105147927
gdb 66500,CC12C3C1C1=CC3C2C1,-5.121182848964,-8.8107,-4.919831396467376,-1.893912466992,-7.9948,-2.0504413140154565,3.227270381972,0.815882992389,2.869390082451919,66500,0.5211828489639998,5.0084106052512505,0.1884923205795632,3.306087533008,0.0,0.0,8.541359351418736,-8.352867030839173,-8.541359351418736
gdb 66501,CC12C3C1C1=CC3N2C1,-5.25179750186,-8.9586,-5.1122265674089915,-2.35378489073,-8.3443,-2.50904519115217,2.89801261113,0.614292613329,2.6031813762568214,66501,0.6517975018599997,11.87842998713413,0.5590817977660449,2.84621510927,0.0,0.0,8.38054277535684,-7.821460977590795,-8.38054277535684
gdb 66504,CC12C3N1C1C=C3CC21,-5.49669997604,-9.1704,-5.269671203676772,-2.266708455466,-8.3267,-2.437091818203428,3.232712659176,0.843628192425,2.8325793854733443,66504,0.8966999760400005,4.933576382617476,0.3194571653636797,2.933291544534,0.0,0.0,8.47209388970073,-8.15263672433705,-8.47209388970073
gdb 66505,OC12C3C1C1=CC3C2C1,-5.216422700034,-9.0457,-4.970447643828892,-2.021805981286,-8.2394,-2.1249200800624113,3.194616718748,0.80624011048,2.8455275637664803,66505,0.6164227000340003,5.478945850742004,0.24388172087437554,3.178194018714,0.0,0.0,8.446977949830368,-8.203096228955992,-8.446977949830368
gdb 66506,OC12C3C1C1=NC3C2O1,-5.630035767538,-9.7549,-5.587907006841709,-1.912960437206,-7.7073,-1.6401724004316733,3.717075330332,2.047565539613,3.9477346064100356,66506,1.0300357675379999,1.1672235487294504,0.08681803773189307,3.287039562794,0.0,0.0,7.913432105147927,-7.826614067416034,-7.913432105147927
gdb 66596,CC12C3C1C1C=C2CC31,-5.161999927994,-8.8347,-4.985027450047789,-1.915681575808,-8.0074,-2.083988853338684,3.246318352186,0.827304850936,2.901038596709105,66596,0.5619999279939998,4.750819011320506,0.19280059275474168,3.2843184241920005,0.0,0.0,8.527173377734888,-8.334372784980147,-8.527173377734888
gdb 66598,CC12C3C1N1CC2=CC31,-5.254518640462,-9.0129,-5.147997725540655,-2.359227167934,-8.3991,-2.5504990906564897,2.895291472528,0.613755930454,2.5974986348841655,66598,0.654518640462,11.958885518995869,0.5652184727238581,2.8407728320660004,0.0,0.0,8.30890792064268,-7.743689447918822,-8.30890792064268
gdb 66599,CC12C3C4C=C1CC4N23,-5.472209728622,-9.4789,-5.241267019607256,-2.146978356978,-7.1957,-1.2816262350463312,3.325231371644,2.283183517248,3.959640784560925,66599,0.8722097286220005,3.8047769177154045,0.2396369281608169,3.0530216430220003,0.0,0.0,8.421461753151181,-8.181824824990365,-8.421461753151181
gdb 66600,CC12C3C4CC1=CC4N23,-5.53751705507,-9.1812,-5.327815625882202,-2.2857564256800003,-8.3289,-2.4639985139313842,3.25176062939,0.852324431248,2.863817111950818,66600,0.9375170550700005,4.679418193038152,0.31679232799696966,2.91424357432,0.0,0.0,8.438941687055403,-8.122149359058433,-8.438941687055403
gdb 66601,OC12C3C1C1C=C2CC31,-5.352479630134,-9.5998,-5.187376243018936,-2.046296228704,-7.319,-1.2528527370681615,3.30618340143,2.280816305097,3.9345235059507746,66601,0.752479630134,4.016240463505372,0.2182318199108235,3.153703771296,0.0,0.0,8.42900985716795,-8.210778037257127,-8.42900985716795
gdb 66602,OC12C3C1C1N=C2NC31,-5.205538145626,-9.2692,-5.220478667547199,-2.10888241655,-7.4854,-1.5741992988893339,3.096655729076,1.783862829607,3.646279368657865,66602,0.6055381456260001,7.133600278778732,0.31192766647852677,3.09111758345,0.0,0.0,8.229536928695367,-7.917609262216841,-8.229536928695367
gdb 70164,CC12CN1CC(=O)C2=O,-6.293993586426,-10.6681,-6.300320939807104,-2.522495484054,-9.0249,-2.6295736938741867,3.771498102372,1.643121069061,3.6707472459329176,70164,1.6939935864259998,0.9803092538672686,0.1199163726748536,2.677504515946,0.0,0.0,7.260666662356622,-7.140750289681768,-7.260666662356622
gdb 71536,NC12CC3C1NC23C#N,-3.749728993556,-10.0847,-6.2568307246402055,-1.793230338718,-6.3025,0.20613453925195024,1.956498654838,3.78219679035,6.462965263892156,71536,0.0,84.08938941952283,0.0,3.4067696612820004,0.0,0.0,8.304500916470449,-8.304500916470449,-8.304500916470449
gdb 72317,NC12CN=C3OC1C23O,-5.020500720689999,-10.2085,-5.678929218635554,-1.820441724738,-7.9931,-1.6259746088885543,3.1973378573499995,2.215433955598,4.052954609747,72317,0.4205007206899996,5.438290447518556,0.16513257845416054,3.379558275262,0.0,0.0,7.9627096748438175,-7.797577096389657,-7.9627096748438175
gdb 72319,OC12CN=C3NC1C23O,-4.955193394242,-10.0588,-5.410158812825632,-1.417713211642,-7.7872,-1.3442741686186443,3.5374801826,2.271578303151,4.065884644206987,72319,0.3551933942420005,2.0391454171186294,0.05230180740052426,3.7822867883580003,0.0,0.0,5.424373462909411,-5.372071655508887,-5.424373462909411
gdb 73783,NC1=C(N)C(=O)NC1=O,-5.51030566905,-9.6328,-5.292567283130474,-1.7469709824839998,-8.2438,-1.689286158666204,3.763334686566,1.388924919539,3.60328112446427,73783,0.9103056690500002,1.0064726338919132,0.06615959490600545,3.453029017516,0.0,0.0,6.28084849778005,-6.214688902874045,-6.28084849778005
gdb 74200,CC1=CC(=[NH2+])O[CH-]C1=O,-4.748386860489999,-9.5366,-4.604535053571255,-1.589144943568,-7.5461,-1.4743422282149115,3.159241916922,1.990451601579,3.130192825356344,74200,0.14838686048999944,6.0324859178282955,0.06463911209784767,3.6108550564320003,0.0,0.0,7.556276936886794,-7.491637824788946,-7.556276936886794
gdb 74202,CC1=CC(=O)[CH-]OC1=[NH2+],-4.772877107908,-9.5306,-4.534022826770736,-1.703432764852,-7.5679,-1.5341117969472562,3.069444343056,1.962732272724,2.9999110298234797,74202,0.17287710790800032,7.664996203497111,0.0956870249126946,3.4965672351480004,0.0,0.0,7.556276936886794,-7.4605899119740995,-7.556276936886794
gdb 74242,NC1=[NH+][C-](C#N)C(=O)C1,-4.870838097579999,-9.4075,-4.742159548711726,-1.2979831131539998,-6.9678,-1.2283227778071568,3.572854984426,2.439708573527,3.513836770904569,74242,0.2708380975799994,1.8309325887147991,0.035808466972262226,3.902016886846,0.0,0.0,7.337982563714116,-7.302174096741854,-7.337982563714116
gdb 75170,NC1=[NH+]C[C-](C=O)C1=O,-5.186490175412,-9.8289,-5.187607296584286,-1.395944102826,-7.7787,-1.5651442801904958,3.790546072586,2.050127322562,3.62246301639379,75170,0.5864901754119998,0.9216712016711172,0.039033759180435015,3.804055897174,0.0,0.0,7.4724395637103616,-7.433405804529927,-7.4724395637103616
gdb 75416,NC1=NCCC(=O)C1=O,-6.555222892218,-10.4331,-6.43006123826106,-2.778282512642,-8.7682,-2.382715919542294,3.776940379576,1.664867649988,4.047345318718766,75416,1.9552228922179997,0.9632154049268533,0.1359951161534006,2.4217174873580003,0.0,0.0,6.359938524209322,-6.223943408055921,-6.359938524209322
gdb 80156,CC1C2N1CC(=O)C2=O,-6.28583017062,-10.6539,-6.2756126818183775,-2.560591424482,-9.0065,-2.6443590896387192,3.72795988474,1.647387664722,3.6312535921796583,80156,1.6858301706199998,1.127415450229061,0.1372465458780613,2.6394085755180003,0.0,0.0,7.514949883459239,-7.377703337581178,-7.514949883459239
gdb 81904,CC1N2CC2C(=O)C1=O,-6.27222447761,-10.655,-6.274192723970094,-2.506168652442,-9.0529,-2.6157667402721967,3.766055825168,1.602072178557,3.658425983697897,81904,1.6722244776100001,0.9976811543354851,0.12047306626373355,2.693831347558,0.0,0.0,7.529623256240304,-7.40915018997657,-7.529623256240304
gdb 84062,CC1C=C(C)C(=O)C1=O,-6.236849675784,-10.6853,-6.283908051843955,-2.457188157606,-9.0957,-2.525840024801462,3.78238265678,1.589569846324,3.7580680270424933,84062,1.6368496757839999,0.9463956186926956,0.11186265862353166,2.742811842394,0.0,0.0,7.180941885405319,-7.069079226781787,-7.180941885405319
gdb 84063,CC1N=C(N)C(=O)C1=O,-6.223243982773999,-10.2773,-6.2172846271913444,-3.036790679832,-9.4684,-3.065682181268243,3.1837321643400003,0.808884125686,3.1516024459231016,84063,1.6232439827739993,5.644271637171035,0.6615997421924141,2.1632093201680003,0.0,0.0,6.791007083694169,-6.129407341501755,-6.791007083694169
gdb 84064,CN1C=C(C)C(=O)C1=N,-5.864053687309999,-10.2624,-5.8339249443799295,-2.092555584938,-8.5405,-2.145900758584905,3.771498102372,1.721861009714,3.6880241857950247,84064,1.2640536873099995,0.9803092538672686,0.08948129099372501,3.107444415062,0.0,0.0,7.067908340082314,-6.978427049088589,-7.067908340082314
gdb 84959,CC1N(C)CC(=O)C1=O,-5.738881311618,-10.234,-6.3845709965770645,-2.522495484054,-8.8976,-2.7035777223445856,3.216385827564,1.336417454029,3.680993274232479,84959,1.138881311618,5.1611088454955745,0.42444859846563526,2.677504515946,0.0,0.0,7.375451949505191,-6.951003351039556,-7.375451949505191
gdb 84968,OC1CC(=O)C(=O)C1O,-6.544338337809999,-11.1987,-6.547212703585301,-2.759234542428,-9.3446,-2.7018635522957735,3.78238265678,1.854088256596,3.8453491512895277,84968,1.9443383378099994,0.9463956186926956,0.13287649986973288,2.440765457572,0.0,0.0,7.351214107667316,-7.218337607797583,-7.351214107667316
gdb 85355,C[C-]1OC(=[NH2+])C=CC1=O,-4.655868148022,-9.4771,-4.5226233409963035,-1.7088750420559995,-7.6144,-1.596826308301078,2.9469931059659995,1.862703320567,2.9257970326952254,85355,0.055868148022000075,10.507952746321068,0.04239220487557277,3.4911249579440007,0.0,0.0,7.768386167656025,-7.725993962780452,-7.768386167656025
gdb 86130,CC1OC(C)C(=O)C1=O,-6.304878140833999,-11.0037,-6.488734944475246,-2.699369493184,-9.3178,-2.8776985915620443,3.60550864765,1.685884574631,3.6110363529132012,86130,1.7048781408339992,1.6560809021464324,0.20388182412257466,2.500630506816,0.0,0.0,7.474019088375474,-7.2701372642529,-7.474019088375474
gdb 86531,CN1CC(C1)C(=O)C=O,-6.070860221062,-9.8494,-5.945285065607012,-2.661273552756,-9.2791,-2.672669354769673,3.409586668306,0.570299466643,3.2726157108373393,86531,1.4708602210620005,2.9831677569695945,0.31684926082285775,2.538726447244,0.0,0.0,7.2013868034516655,-6.884537542628808,-7.2013868034516655
gdb 88935,CC1CN1CC(=O)C=O,-6.032764280634,-10.2246,-6.318017459933302,-2.726580879204,-9.2606,-2.705340507426208,3.30618340143,0.964005728475,3.6126769525070945,88935,1.432764280634,4.016240463505372,0.4155258746476622,2.473419120796,0.0,0.0,7.835202995138639,-7.419677120490976,-7.835202995138639
gdb 88938,CN1CC1CC(=O)C=O,-6.2586187846,-10.1443,-6.202821035895338,-2.69392721598,-9.2686,-2.680747017410632,3.56469156862,0.875754023593,3.5220740184847066,88938,1.6586187846000005,1.8771893882858988,0.224832085682793,2.50607278402,0.0,0.0,7.855250937893558,-7.630418852210765,-7.855250937893558
gdb 94532,CN1CCC1C(=O)C=O,-6.111677300092,-10.0078,-5.7215683965408894,-2.4490247418,-9.1182,-2.8179134045088103,3.662652558292,0.889580518393,2.903654992032079,94532,1.5116773000920005,1.3862557704463547,0.15132339548829582,2.7509752582,0.0,0.0,7.638084507644726,-7.48676111215643,-7.638084507644726
gdb 94534,OC1CNC1C(=O)C=O,-6.514405813188,-10.411,-6.314689334184777,-2.840868700488,-8.9281,-2.1022746361111984,3.670815974098,1.482970260036,4.212414698073578,94534,1.9144058131879997,1.351170627847177,0.18678750425233415,2.359131299512,0.0,0.0,7.800158970048931,-7.613371465796597,-7.800158970048931
gdb 94535,OC1COC1C(=O)C=O,-6.88448066306,-11.0496,-6.4204487899777405,-3.11570369929,-9.1166,-2.1130703643132906,3.76877696377,1.932970488629,4.307378425664449,94535,2.28448066306,0.9889601964351334,0.16314355363270377,2.08429630071,0.0,0.0,7.4566394714926805,-7.2934959178599765,-7.4566394714926805
gdb 96613,C[NH+]=C(N)C#CC([O-])=O,-5.48309428303,-9.933,-5.356566948448081,-2.087113307734,-7.8106,-1.957648498924782,3.398702113898,2.122403333111,3.3989184495232987,96613,0.8830942830299999,3.0793485445386213,0.1963674682724722,3.112886692266,0.0,0.0,7.320678233149031,-7.124310764876559,-7.320678233149031
gdb 97325,NC=[NH+]CC(=O)C([O-])=O,-4.69396408845,-9.3359,-4.465819113087672,-2.242218208048,-7.9547,-2.466429181556946,2.451745880402,1.381189711983,1.9993899315307262,97325,0.09396408844999976,33.01732767124132,0.22403065257659857,2.957781791952,0.0,0.0,7.071121580342378,-6.847090927765779,-7.071121580342378
gdb 97358,NC=[NH+]C[C-](C#N)C#N,-4.73478116748,-8.7108,-4.4954138461620055,-1.649009992812,-7.4981,-1.8139813177889612,3.085771174668,1.212743966371,2.681432528373044,97358,0.13478116748000063,7.342147218696572,0.07145883333154303,3.550990007188,0.0,0.0,7.6536744909452885,-7.582215657613745,-7.6536744909452885
gdb 97432,CN=COCC(=O)C=O,-6.811009920806001,-10.4167,-5.826790565338845,-3.058559788648,-8.078,-1.1243472766025102,3.749728993556,2.338777984734,4.702443288736335,97432,2.211009920806001,1.0515057967566983,0.16788271407614536,2.141440211352,0.0,0.0,6.905859717951882,-6.737977003875737,-6.905859717951882
gdb 97476,[NH3+]CC#CC#CC([O-])=O,-4.873559236182,-9.029,-4.379316435078103,-1.975546625052,-6.2948,-2.0710601029012423,2.89801261113,2.734226288599,2.3082563321768603,97476,0.27355923618200056,11.87842998713413,0.2346464801164419,3.224453374948,0.0,0.0,6.737795310966864,-6.503148830850422,-6.737795310966864
gdb 98011,CNC(=[NH2+])C#CC([O-])=O,-5.48309428303,-9.9323,-5.356071126484133,-2.087113307734,-7.811,-1.9577922372657108,3.398702113898,2.121238707465,3.398278889218423,98011,0.8830942830299999,3.0793485445386213,0.1963674682724722,3.112886692266,0.0,0.0,7.299422515893314,-7.103055047620842,-7.299422515893314
